 job_id  cmax  Mean_waiting_time  Mean_bounded_slowdow  Sum_weighted_completion_time  Competitive_factor  Utilization 
 162 2253 0.0 0.04130434782608696 155041.0 1.0 3.860998850136141E-5
 163 2253 0.0 0.04086021505376345 155041.0 1.0 3.860998850136141E-5
 165 2253 0.0 0.04042553191489362 155041.0 1.0 3.860998850136141E-5
 167 2254 0.0 0.04 155041.0 1.0 3.859285895899168E-5
 168 2254 0.0 0.03958333333333333 155041.0 1.0 3.859285895899168E-5
 170 2254 0.0 0.03917525773195876 155041.0 1.0 3.859285895899168E-5
 173 2255 0.0 0.03877551020408163 155041.0 1.0 3.857574460912073E-5
 176 2255 0.0 0.03838383838383839 155041.0 1.0 3.857574460912073E-5
 174 2255 0.0 0.038000000000000006 155041.0 1.0 3.857574460912073E-5
 178 2255 0.0 0.03762376237623763 155041.0 1.0 3.857574460912073E-5
 181 2256 0.0 0.03725490196078431 155041.0 1.0 3.855864543154577E-5
 182 2256 0.0 0.036893203883495145 155041.0 1.0 3.855864543154577E-5
 184 2256 0.0 0.03653846153846154 155041.0 1.0 3.855864543154577E-5
 186 2256 0.0 0.036190476190476197 155041.0 1.0 3.855864543154577E-5
 188 2256 0.0 0.035849056603773584 155041.0 1.0 3.855864543154577E-5
 190 2257 0.0 0.03551401869158879 155041.0 1.0 3.85415614060998E-5
 193 2257 0.0 0.03518518518518519 155041.0 1.0 3.85415614060998E-5
 191 2257 0.0 0.03486238532110092 155041.0 1.0 3.85415614060998E-5
 195 2257 0.0 0.034545454545454546 155041.0 1.0 3.85415614060998E-5
 197 2257 0.0 0.03423423423423424 155041.0 1.0 3.85415614060998E-5
 199 2258 0.0 0.033928571428571426 155041.0 1.0 3.852449251265157E-5
 200 2258 0.0 0.033628318584070796 155041.0 1.0 3.852449251265157E-5
 202 2258 0.0 0.03333333333333333 155041.0 1.0 3.852449251265157E-5
 204 2258 0.0 0.03304347826086957 155041.0 1.0 3.852449251265157E-5
 207 2259 0.0 0.032758620689655175 155041.0 1.0 3.850743873110547E-5
 212 2259 0.0 0.03247863247863248 155041.0 1.0 3.850743873110547E-5
 208 2259 0.0 0.03220338983050847 155041.0 1.0 3.850743873110547E-5
 210 2259 0.0 0.031932773109243695 155041.0 1.0 3.850743873110547E-5
 214 2260 0.0 0.03166666666666667 155041.0 1.0 3.849040004140144E-5
 216 2260 0.0 0.03140495867768595 155041.0 1.0 3.849040004140144E-5
 219 2260 0.0 0.031147540983606562 155041.0 1.0 3.849040004140144E-5
 220 2351 0.0 0.037398373983739845 173849.0 1.0 3.948798694595556E-5
 221 2591 0.0 0.03790322580645161 176440.0 1.0 3.6112408900805985E-5
 222 2629 0.0 0.0456 210617.0 1.0 3.920508765256618E-5
 223 2688 0.0 0.04523809523809524 210617.0 1.0 3.834455931495405E-5
 224 2736 0.0 0.04488188976377953 210617.0 1.0 3.767184774802503E-5
 225 3063 0.0 0.04453125 210617.0 1.0 3.3650073600586513E-5
 226 3091 0.0 0.044186046511627906 210617.0 1.0 3.334525248741394E-5
 227 3137 0.0 0.04384615384615385 210617.0 1.0 3.285628799445218E-5
 228 3223 0.0 0.04580152671755725 220286.0 1.0 3.265999314140144E-5
 229 3545 0.0 0.045454545454545456 220286.0 1.0 2.9693415485116176E-5
 230 3596 0.0 0.045112781954887216 220286.0 1.0 2.927229084948188E-5
 231 3597 0.0 0.04477611940298507 220286.0 1.0 2.9264152875934625E-5
 232 3643 0.0 0.044444444444444446 220286.0 1.0 2.8894635710880274E-5
 233 3644 0.0 0.044117647058823525 220286.0 1.0 2.8886706337743372E-5
 234 3679 0.0 0.043795620437956206 220286.0 1.0 2.861189396432097E-5
 235 3681 0.0 0.043478260869565216 220286.0 1.0 2.8596348246328945E-5
 236 3717 0.0 0.05035971223021583 287192.0 1.0 3.185930929017459E-5
 240 3753 0.0 0.049999999999999996 287192.0 1.0 3.155370440489714E-5
 241 3754 0.0 0.04964539007092199 287192.0 1.0 3.1545299049434986E-5
 242 3789 0.0 0.04929577464788733 287192.0 1.0 3.1253906738342295E-5
 243 3790 0.0 0.04895104895104895 287192.0 1.0 3.124566032495487E-5
 244 4076 0.0 0.049999999999999996 295344.0 1.0 2.941193349746627E-5
 245 4290 0.0 0.0496551724137931 295344.0 1.0 2.794476478687005E-5
 246 4357 0.0 0.049315068493150684 295344.0 1.0 2.751504267516009E-5
 247 4411 0.0 0.04897959183673469 295344.0 1.0 2.7178200166781346E-5
 248 4477 0.0 0.04864864864864865 295344.0 1.0 2.6777538739261228E-5
 249 4702 0.0 0.053691275167785234 332960.0 1.0 2.6739896672064394E-5
 250 4870 0.0 0.05333333333333334 332960.0 1.0 2.5817452597956218E-5
 251 4922 0.0 0.052980132450331126 332960.0 1.0 2.554469608940406E-5
 252 4982 0.0 0.053947368421052626 342924.0 1.0 2.553050631395832E-5
 253 5053 0.0 0.05359477124183006 342924.0 1.0 2.5171775669135235E-5
 254 5079 0.0 0.053246753246753244 342924.0 1.0 2.5042918380811254E-5
 255 5110 0.0 0.052903225806451605 342924.0 1.0 2.4890994609812202E-5
 258 5110 0.0 0.05256410256410256 342924.0 1.0 2.4890994609812202E-5
 262 5110 0.0 0.05222929936305732 342924.0 1.0 2.4890994609812202E-5
 264 5110 0.0 0.05189873417721518 342924.0 1.0 2.4890994609812202E-5
 265 5111 0.0 0.05157232704402515 342924.0 1.0 2.488612452673456E-5
 267 5111 0.0 0.05125 342924.0 1.0 2.488612452673456E-5
 269 5111 0.0 0.050931677018633534 342924.0 1.0 2.488612452673456E-5
 271 5111 0.0 0.05061728395061728 342924.0 1.0 2.488612452673456E-5
 276 5112 0.0 0.05030674846625766 342924.0 1.0 2.488125634901024E-5
 277 5112 0.0 0.049999999999999996 342924.0 1.0 2.488125634901024E-5
 281 5112 0.0 0.04969696969696969 342924.0 1.0 2.488125634901024E-5
 283 5112 0.0 0.04939759036144578 342924.0 1.0 2.488125634901024E-5
 279 5112 0.0 0.04910179640718563 342924.0 1.0 2.488125634901024E-5
 287 5113 0.0 0.0488095238095238 342924.0 1.0 2.487639007552129E-5
 286 5113 0.0 0.04852071005917159 342924.0 1.0 2.487639007552129E-5
 289 5113 0.0 0.04823529411764706 342924.0 1.0 2.487639007552129E-5
 291 5113 0.0 0.047953216374269 342924.0 1.0 2.487639007552129E-5
 293 5113 0.0 0.04767441860465116 342924.0 1.0 2.487639007552129E-5
 294 5113 0.0 0.04739884393063583 342924.0 1.0 2.487639007552129E-5
 299 5114 0.0 0.04712643678160919 342924.0 1.0 2.4871525705150635E-5
 296 5114 0.0 0.046857142857142854 342924.0 1.0 2.4871525705150635E-5
 297 5114 0.0 0.046590909090909086 342924.0 1.0 2.4871525705150635E-5
 303 5114 0.0 0.0463276836158192 342924.0 1.0 2.4871525705150635E-5
 304 5114 0.0 0.046067415730337076 342924.0 1.0 2.4871525705150635E-5
 301 5114 0.0 0.04581005586592179 342924.0 1.0 2.4871525705150635E-5
 306 5115 0.0 0.04555555555555555 342924.0 1.0 2.4866663236782083E-5
 307 5115 0.0 0.045303867403314914 342924.0 1.0 2.4866663236782083E-5
 309 5115 0.0 0.045054945054945054 342924.0 1.0 2.4866663236782083E-5
 311 5115 0.0 0.0448087431693989 342924.0 1.0 2.4866663236782083E-5
 314 5116 0.0 0.04456521739130434 342924.0 1.0 2.4861802669300304E-5
 313 5116 0.0 0.04432432432432432 342924.0 1.0 2.4861802669300304E-5
 316 5116 0.0 0.04408602150537634 342924.0 1.0 2.4861802669300304E-5
 318 5116 0.0 0.04385026737967914 342924.0 1.0 2.4861802669300304E-5
 322 5117 0.0 0.04361702127659574 342924.0 1.0 2.4856944001590846E-5
 323 5117 0.0 0.04338624338624338 342924.0 1.0 2.4856944001590846E-5
 325 5117 0.0 0.0431578947368421 342924.0 1.0 2.4856944001590846E-5
 328 5118 0.0 0.04293193717277487 342924.0 1.0 2.4852087232540122E-5
 330 5118 0.0 0.04270833333333333 342924.0 1.0 2.4852087232540122E-5
 327 5118 0.0 0.04248704663212435 342924.0 1.0 2.4852087232540122E-5
 334 5119 0.0 0.0422680412371134 342924.0 1.0 2.4847232361035426E-5
 333 5119 0.0 0.04205128205128205 342924.0 1.0 2.4847232361035426E-5
 336 5119 0.0 0.041836734693877546 342924.0 1.0 2.4847232361035426E-5
 339 5120 0.0 0.04162436548223349 342924.0 1.0 2.484237938596491E-5
 338 5120 0.0 0.04141414141414142 342924.0 1.0 2.484237938596491E-5
 341 5120 0.0 0.04120603015075377 342924.0 1.0 2.484237938596491E-5
 344 5121 0.0 0.040999999999999995 342924.0 1.0 2.4837528306217603E-5
 345 5121 0.0 0.040796019900497506 342924.0 1.0 2.4837528306217603E-5
 347 5121 0.0 0.04059405940594059 342924.0 1.0 2.4837528306217603E-5
 349 5122 0.0 0.040394088669950735 342924.0 1.0 2.4832679120683394E-5
 350 5122 0.0 0.040196078431372545 342924.0 1.0 2.4832679120683394E-5
 352 5122 0.0 0.039999999999999994 342924.0 1.0 2.4832679120683394E-5
 358 5123 0.0 0.03980582524271844 342924.0 1.0 2.4827831828253046E-5
 355 5123 0.0 0.0396135265700483 342924.0 1.0 2.4827831828253046E-5
 356 5123 0.0 0.03942307692307692 342924.0 1.0 2.4827831828253046E-5
 362 5124 0.0 0.039234449760765545 342924.0 1.0 2.482298642781818E-5
 361 5124 0.0 0.039047619047619046 342924.0 1.0 2.482298642781818E-5
 364 5124 0.0 0.03886255924170616 342924.0 1.0 2.482298642781818E-5
 367 5125 0.0 0.038679245283018866 342924.0 1.0 2.4818142918271288E-5
 366 5125 0.0 0.03849765258215962 342924.0 1.0 2.4818142918271288E-5
 369 5125 0.0 0.03831775700934579 342924.0 1.0 2.4818142918271288E-5
 371 5125 0.0 0.038139534883720926 342924.0 1.0 2.4818142918271288E-5
 374 5126 0.0 0.037962962962962955 342924.0 1.0 2.4813301298505725E-5
 375 5126 0.0 0.03778801843317972 342924.0 1.0 2.4813301298505725E-5
 377 5126 0.0 0.03761467889908257 342924.0 1.0 2.4813301298505725E-5
 379 5232 0.0 0.03744292237442922 342924.0 1.0 2.4310585331831106E-5
 380 5255 0.0 0.03727272727272727 342924.0 1.0 2.4204183150550018E-5
 381 5287 0.0 0.037104072398190045 342924.0 1.0 2.4057685352022008E-5
 382 5309 0.0 0.036936936936936934 342924.0 1.0 2.395799255154273E-5
 383 5318 0.0 0.03677130044843049 342924.0 1.0 2.3917446870278365E-5
 384 5668 0.0 0.03705357142857142 348592.0 1.0 2.256950892875567E-5
 386 5718 0.0 0.03688888888888888 348592.0 1.0 2.2372154006328634E-5
 387 5754 0.0 0.036725663716814155 348592.0 1.0 2.223218223986568E-5
 388 6582 0.0 0.03656387665198238 348592.0 1.0 1.9435426406591784E-5
 389 6583 0.0 0.03640350877192982 348592.0 1.0 1.9432474040435536E-5
 390 6584 0.0 0.03624454148471615 348592.0 1.0 1.942952257110983E-5
 391 6585 0.0 0.03608695652173913 348592.0 1.0 1.9426571998206094E-5
 392 6647 0.0 0.035930735930735924 348592.0 1.0 1.924537033371252E-5
 393 6685 0.0 0.03577586206896551 348592.0 1.0 1.913597256666973E-5
 394 6692 0.0 0.03562231759656652 348592.0 1.0 1.9115955858964008E-5
 395 6736 0.0 0.03632478632478632 362064.0 1.0 1.9208130182939535E-5
 396 6745 0.0 0.03617021276595744 362064.0 1.0 1.9182500357639836E-5
 397 6839 0.0 0.03601694915254237 362064.0 1.0 1.8918842654230255E-5
 398 6888 0.0 0.03586497890295358 362064.0 1.0 1.8784257391446093E-5
 399 6982 0.0 0.035714285714285705 362064.0 1.0 1.8531361345213506E-5
 400 7046 0.0 0.035564853556485344 362064.0 1.0 1.836303788139096E-5
 401 7074 0.0 0.03874999999999999 418656.0 1.0 1.9117036772498583E-5
 402 7146 0.0 0.038589211618257256 418656.0 1.0 1.892442179242303E-5
 403 7241 0.0 0.0384297520661157 418656.0 1.0 1.8676138396444548E-5
 404 7339 0.0 0.03827160493827161 418656.0 1.0 1.8426749983465728E-5
 405 7372 0.0 0.038114754098360654 418656.0 1.0 1.8344264531830573E-5
 406 7459 0.0 0.037959183673469385 418656.0 1.0 1.8130301398130443E-5
 407 7472 0.0 0.03780487804878049 418656.0 1.0 1.8098757779530912E-5
 408 7604 0.0 0.037651821862348174 418656.0 1.0 1.7784576292563777E-5
 409 7736 0.0 0.03749999999999999 418656.0 1.0 1.7481116614355607E-5
 410 7868 0.0 0.03734939759036144 418656.0 1.0 1.7187839111420308E-5
 411 7987 0.0 0.0372 418656.0 1.0 1.6931753866114307E-5
 412 8018 0.0 0.03705179282868525 418656.0 1.0 1.686629061220441E-5
 413 8159 0.0 0.0369047619047619 418656.0 1.0 1.6574815311760627E-5
 414 8184 0.0 0.03675889328063241 418656.0 1.0 1.652418354455706E-5
 415 8228 0.0 0.03661417322834645 418656.0 1.0 1.6435818926671726E-5
 416 8251 0.0 0.036470588235294116 418656.0 1.0 1.639000340912071E-5
 417 8281 0.0 0.036328124999999996 418656.0 1.0 1.63306265099209E-5
 418 8366 0.0 0.03618677042801556 418656.0 1.0 1.6164704533666622E-5
 419 8399 0.0 0.036434108527131776 427055.0 1.0 1.618822625082769E-5
 420 8408 0.0 0.03629343629343629 427055.0 1.0 1.6170898225582986E-5
 421 8469 0.0 0.03615384615384615 427055.0 1.0 1.605442345975933E-5
 422 8686 0.0 0.036015325670498075 427055.0 1.0 1.5653340119813695E-5
 423 8875 0.0 0.03587786259541984 427055.0 1.0 1.531999011613541E-5
 424 8894 0.0 0.035741444866920144 427055.0 1.0 1.528726245566694E-5
 425 9000 0.0 0.0356060606060606 427055.0 1.0 1.5107212475633528E-5
 426 9049 0.0 0.03547169811320754 427055.0 1.0 1.5025407479357029E-5
 427 9133 0.0 0.035714285714285705 436188.0 1.0 1.496725133392626E-5
 428 9161 0.0 0.03595505617977527 445349.0 1.0 1.5001299048662299E-5
 429 9162 0.0 0.03582089552238805 445349.0 1.0 1.4999661709757184E-5
 430 9188 0.0 0.03568773234200742 445349.0 1.0 1.4957215997474458E-5
 431 9216 0.0 0.03592592592592592 454565.0 1.0 1.4991091008771929E-5
 432 9230 0.0 0.03579335793357932 454565.0 1.0 1.4968352625876718E-5
 433 9245 0.0 0.035661764705882344 454565.0 1.0 1.4944066493979676E-5
 434 9269 0.0 0.03553113553113552 454565.0 1.0 1.490537218004554E-5
 435 9279 0.0 0.03540145985401459 454565.0 1.0 1.4889308625589192E-5
 436 9309 0.0 0.035636363636363626 463874.0 1.0 1.4919850562776763E-5
 437 9337 0.0 0.03550724637681158 463874.0 1.0 1.4875108588292694E-5
 438 9351 0.0 0.035379061371841145 463874.0 1.0 1.4852838080300384E-5
 439 9368 0.0 0.03525179856115107 463874.0 1.0 1.482588480880539E-5
 440 9398 0.0 0.035125448028673824 463874.0 1.0 1.47785580856447E-5
 441 9427 0.0 0.03499999999999999 463874.0 1.0 1.473309524651415E-5
 442 9439 0.0 0.037722419928825614 539386.0 1.0 1.533391695150579E-5
 443 9441 0.0 0.037588652482269495 539386.0 1.0 1.5330668584393937E-5
 444 9458 0.0 0.037455830388692574 539386.0 1.0 1.5303112931408666E-5
 445 9486 0.0 0.03732394366197182 539386.0 1.0 1.525794245258941E-5
 446 9496 0.0 0.03719298245614035 539386.0 1.0 1.5241874695162506E-5
 447 9517 0.0 0.037062937062937056 539386.0 1.0 1.5208242314307361E-5
 448 9543 0.0 0.03728222996515679 548929.0 1.0 1.5243407341224976E-5
 449 9572 0.0 0.037499999999999985 558501.0 1.0 1.527359281334692E-5
 450 9582 0.0 0.03737024221453286 558501.0 1.0 1.5257652933558415E-5
 451 9593 0.0 0.03965517241379309 625652.0 1.0 1.577356295983365E-5
 452 9601 0.0 0.039862542955326444 635253.0 1.0 1.583655698632757E-5
 453 9630 0.0 0.04006849315068491 644883.0 1.0 1.5864774431752625E-5
 454 9636 0.0 0.03993174061433446 644883.0 1.0 1.5854895991882292E-5
 455 9660 0.0 0.03979591836734692 644883.0 1.0 1.581550494593973E-5
 456 9684 0.0 0.03966101694915253 644883.0 1.0 1.57763091468172E-5
 457 9687 0.0 0.03952702702702701 644883.0 1.0 1.5771423327942374E-5
 458 9716 0.0 0.039730639730639714 654599.0 1.0 1.579958541887861E-5
 459 9743 0.0 0.03993288590604025 664342.0 1.0 1.5830828911205106E-5
 460 9770 0.0 0.03979933110367891 664342.0 1.0 1.5787079435196657E-5
 461 9799 0.0 0.039666666666666656 664342.0 1.0 1.574035779996646E-5
 462 9828 0.0 0.03953488372093022 664342.0 1.0 1.5693911892742303E-5
 463 9854 0.0 0.03940397350993376 664342.0 1.0 1.5652503154239026E-5
 464 9859 0.0 0.03927392739273926 664342.0 1.0 1.564456497432512E-5
 465 9869 0.0 0.039144736842105246 664342.0 1.0 1.562871274514858E-5
 466 9889 0.0 0.039016393442622935 664342.0 1.0 1.5597104467779486E-5
 467 9922 0.0 0.038888888888888876 664342.0 1.0 1.5545229397487538E-5
 468 9933 0.0 0.03876221498371334 664342.0 1.0 1.5528014304024095E-5
 469 9940 0.0 0.03863636363636362 664342.0 1.0 1.5517079082683233E-5
 470 9947 0.0 0.03851132686084141 664342.0 1.0 1.550615925222392E-5
 471 9950 0.0 0.03838709677419353 664342.0 1.0 1.550148402832878E-5
 472 9955 0.0 0.03826366559485529 664342.0 1.0 1.5493698250313545E-5
 473 9963 0.0 0.038141025641025623 664342.0 1.0 1.5481257260049316E-5
 474 9969 0.0 0.03801916932907347 664342.0 1.0 1.547193962101227E-5
 475 9977 0.0 0.03789808917197451 664342.0 1.0 1.5459533535318365E-5
 476 9988 0.0 0.03809523809523808 674330.0 1.0 1.5515694857220478E-5
 477 10045 0.0 0.03829113924050631 684375.0 1.0 1.5500423532699344E-5
 478 10140 0.0 0.03817034700315455 684375.0 1.0 1.5355202602166165E-5
 479 10337 0.0 0.03805031446540879 684375.0 1.0 1.5062566932955879E-5
 480 10364 0.0 0.0379310344827586 684375.0 1.0 1.5023326359124365E-5
 481 10391 0.0 0.038124999999999985 694766.0 1.0 1.5054638488885737E-5
 482 10418 0.0 0.038006230529594995 694766.0 1.0 1.5015621860051037E-5
 483 10429 0.0 0.037888198757763954 694766.0 1.0 1.4999784115256659E-5
 484 10445 0.0 0.03777089783281732 694766.0 1.0 1.4976806944759377E-5
 485 10471 0.0 0.037654320987654304 694766.0 1.0 1.4939618807946872E-5
 486 10497 0.0 0.03753846153846152 694766.0 1.0 1.490261489358976E-5
 487 10512 0.0 0.03742331288343557 694766.0 1.0 1.4881349746766713E-5
 488 10524 0.0 0.037308868501529036 694766.0 1.0 1.4864381274991609E-5
 489 10550 0.0 0.0371951219512195 694766.0 1.0 1.4827748676588786E-5
 490 10575 0.0 0.03708206686930089 694766.0 1.0 1.4792694897211508E-5
 491 10602 0.0 0.03696969696969695 694766.0 1.0 1.4755022499340851E-5
 492 10630 0.0 0.03716012084592143 705396.0 1.0 1.4784924053627327E-5
 493 10644 0.0 0.03704819277108432 705396.0 1.0 1.476547751691643E-5
 494 10654 0.0 0.03693693693693692 705396.0 1.0 1.4751618424071567E-5
 495 10681 0.0 0.037125748502993994 716077.0 1.0 1.47827672354747E-5
 496 10707 0.0 0.03731343283582087 726784.0 1.0 1.4815142523036522E-5
 497 10735 0.0 0.03749999999999998 737519.0 1.0 1.4844594797037617E-5
 498 10761 0.0 0.037685459940652796 748280.0 1.0 1.487665823791893E-5
 499 10785 0.0 0.037573964497041396 748280.0 1.0 1.4843553017917999E-5
 500 10796 0.0 0.037463126843657796 748280.0 1.0 1.4828428982794148E-5
 501 10798 0.0 0.03735294117647057 748280.0 1.0 1.4825682468813263E-5
 502 10813 0.0 0.03724340175953077 748280.0 1.0 1.4805115999097902E-5
 503 10834 0.0 0.03713450292397658 748280.0 1.0 1.4776418617153923E-5
 504 10835 0.0 0.03702623906705537 748280.0 1.0 1.4775054849861156E-5
 505 10839 0.0 0.03691860465116277 748280.0 1.0 1.4769602297098037E-5
 506 10855 0.0 0.03739130434782606 769990.0 1.0 1.4882515670413558E-5
 507 10867 0.0 0.03728323699421963 769990.0 1.0 1.4866081494647942E-5
 508 10871 0.0 0.03717579250720458 769990.0 1.0 1.4860611498697376E-5
 509 10873 0.0 0.037068965517241356 769990.0 1.0 1.4857878009964055E-5
 510 10895 0.0 0.03696275071633235 769990.0 1.0 1.4827875869879686E-5
 511 10908 0.0 0.03685714285714283 769990.0 1.0 1.4810204217302822E-5
 512 10909 0.0 0.03675213675213673 769990.0 1.0 1.4808846603936125E-5
 513 10923 0.0 0.03664772727272725 769990.0 1.0 1.4789866117581176E-5
