 job_id  cmax  Mean_waiting_time  Mean_bounded_slowdow  Sum_weighted_completion_time  Competitive_factor  Utilization 
 15463 135756 0.0 0.9254807692307692 5.078112697E9 1.0 4.6311114932305017E-4
 14919 135878 0.0 0.9258373205741625 5.108277613E9 1.0 4.642908643231428E-4
 15526 136263 0.0 0.9219047619047618 5.108413876E9 1.0 4.6298621507672664E-4
 15527 136558 0.0 0.9222748815165875 5.126849206E9 1.0 4.629514679659925E-4
 15836 146992 0.0 0.9226415094339621 5.12934807E9 1.0 4.3020251527294E-4
 15848 147008 0.0 0.9230046948356806 5.134052326E9 1.0 4.3036826652291033E-4
 15938 147008 0.0 0.9233644859813082 5.137286502E9 1.0 4.305144107803657E-4
 16021 147021 0.0 0.923720930232558 5.140962027E9 1.0 4.3064240185075603E-4
 16131 147025 0.0 0.9240740740740738 5.143314427E9 1.0 4.307369601258289E-4
 16303 147032 0.0 0.9207373271889399 5.143608491E9 1.0 4.30729736979025E-4
 16259 147049 0.0 0.9211009174311925 5.147137667E9 1.0 4.308393269420397E-4
 16233 147050 0.0 0.9214611872146116 5.151255067E9 1.0 4.3102234571574296E-4
 16348 147061 0.0 0.9218181818181815 5.155078653E9 1.0 4.311627594161606E-4
 16473 147092 0.0 0.9221719457013573 5.161256517E9 1.0 4.313507341493759E-4
 15608 149000 0.0 0.9225225225225223 6.655726517E9 1.0 4.915648594798657E-4
 16718 162003 0.0 0.9215246636771298 6.656860538E9 1.0 4.5215212063974124E-4
 16743 164251 0.0 0.9218749999999997 6.960889139E9 1.0 4.5696901198470635E-4
 16740 166839 0.0 0.9222222222222219 7.703823206E9 1.0 4.7594537248485066E-4
 16774 168688 0.0 0.9225663716814156 7.706690902E9 1.0 4.708269204833776E-4
 16777 168694 0.0 0.922907488986784 7.710570864E9 1.0 4.7094332045004566E-4
 16786 168700 0.0 0.9232456140350874 7.715294464E9 1.0 4.7108865589804387E-4
 16930 176759 0.0 0.9235807860262005 7.717415572E9 1.0 4.4967653697972944E-4
 16934 177005 0.0 0.9239130434782606 7.762551847E9 1.0 4.5045845279794355E-4
 17061 181509 0.0 0.924242424242424 7.770719752E9 1.0 4.39522799144946E-4
 17125 183630 0.0 0.9245689655172411 7.776228652E9 1.0 4.3460567785764856E-4
 17218 185957 0.0 0.9248927038626606 7.778274179E9 1.0 4.292249434681136E-4
 17231 186115 0.0 0.925213675213675 7.798746829E9 1.0 4.2943773842785376E-4
 17275 187040 0.0 0.9246808510638296 7.800243149E9 1.0 4.273557377432635E-4
 17362 188946 0.0 0.9249999999999998 7.802132609E9 1.0 4.2309645513797595E-4
 17381 189161 0.0 0.9253164556962022 7.813482269E9 1.0 4.229253205602635E-4
 17427 189567 0.0 0.9226890756302519 7.81405097E9 1.0 4.2203498631090855E-4
 17430 189624 0.0 0.923012552301255 7.82542841E9 1.0 4.2221712441463106E-4
 17477 190139 0.0 0.9233333333333332 7.8273298E9 1.0 4.211248908693114E-4
 17480 190191 0.0 0.9236514522821575 7.839121642E9 1.0 4.2132809912140954E-4
 17531 190697 0.0 0.9239669421487602 7.845033249E9 1.0 4.203688885378375E-4
 17534 190720 0.0 0.9242798353909465 7.855332129E9 1.0 4.20594695430474E-4
 17548 190802 0.0 0.9221311475409836 7.856095337E9 1.0 4.2043441139243826E-4
 17551 190846 0.0 0.9224489795918367 7.865255945E9 1.0 4.205830961220041E-4
 17576 191103 0.0 0.9227642276422764 7.874237786E9 1.0 4.202576620984495E-4
 17645 192160 0.0 0.923076923076923 7.882116346E9 1.0 4.1815434566246876E-4
 17677 193262 0.0 0.9205645161290321 7.882696132E9 1.0 4.157851452949882E-4
 17680 193319 0.0 0.920883534136546 7.894295272E9 1.0 4.159656448667746E-4
 17718 194149 0.0 0.9204 7.895848464E9 1.0 4.142276035416098E-4
 17925 196583 0.0 0.9199203187250996 7.897421128E9 1.0 4.091385699679016E-4
 17928 196637 0.0 0.9202380952380952 7.909612622E9 1.0 4.0933412519007106E-4
 17971 197081 0.0 0.9205533596837945 7.918284186E9 1.0 4.086299700377002E-4
 17976 197099 0.0 0.9208661417322834 7.930307225E9 1.0 4.0889488753113916E-4
 18031 197999 0.0 0.9184313725490196 7.930901222E9 1.0 4.0705106149526007E-4
 18034 198052 0.0 0.9187500000000001 7.941992134E9 1.0 4.072182589673419E-4
 18085 198558 0.0 0.9190661478599222 7.948147432E9 1.0 4.0633298110627627E-4
 18166 199429 0.0 0.9174418604651163 7.949144577E9 1.0 4.045828183213073E-4
 18169 199474 0.0 0.9177606177606179 7.959118277E9 1.0 4.047363315519817E-4
 18222 199785 0.0 0.9157692307692309 7.959917417E9 1.0 4.041258415296444E-4
 18225 199829 0.0 0.9160919540229886 7.969509209E9 1.0 4.042714333254933E-4
 18259 200178 0.0 0.9164122137404581 7.976515439E9 1.0 4.0373735344293577E-4
 18286 200535 0.0 0.9167300380228137 7.983734699E9 1.0 4.03193917208966E-4
 18332 201148 0.0 0.9147727272727274 7.984539291E9 1.0 4.0198460058016983E-4
 18371 201585 0.0 0.9128301886792454 7.985345631E9 1.0 4.0113254799464246E-4
 18374 201638 0.0 0.9131578947368422 7.996838997E9 1.0 4.0130317078130115E-4
 18407 201859 0.0 0.9134831460674159 7.999463164E9 1.0 4.0092670657488645E-4
 18416 201876 0.0 0.9138059701492538 8.0016838E9 1.0 4.009461563038697E-4
 18428 201885 0.0 0.9141263940520447 8.00370265E9 1.0 4.00976654407212E-4
 18443 202142 0.0 0.9144444444444446 8.04312034E9 1.0 4.014089182975334E-4
 18473 202264 0.0 0.9129151291512916 8.04413166E9 1.0 4.0119094042933987E-4
 18476 202316 0.0 0.9132352941176471 8.055663672E9 1.0 4.013629591208802E-4
 18541 202836 0.0 0.90989010989011 8.055663672E9 1.0 4.003340059826658E-4
 18811 205243 0.0 0.9102189781021899 8.064899607E9 1.0 3.9585317769668147E-4
 18804 205251 0.0 0.9105454545454547 8.076188412E9 1.0 3.960994328285855E-4
 19122 209960 0.0 0.9083333333333335 8.076818292E9 1.0 3.8722963600209566E-4
 19124 209978 0.0 0.9054151624548739 8.07702827E9 1.0 3.8720109219775404E-4
 19125 209987 0.0 0.9039568345323743 8.078078205E9 1.0 3.8720774976546167E-4
 19127 210004 0.0 0.9017921146953407 8.078708217E9 1.0 3.871903556003695E-4
 19128 210015 0.0 0.900357142857143 8.079758292E9 1.0 3.8719332547675165E-4
 19025 210136 0.0 0.9007117437722422 8.29472742E9 1.0 3.917245483282255E-4
 19176 210726 0.0 0.8996453900709221 8.295991776E9 1.0 3.906555862233422E-4
 19178 210740 0.0 0.897879858657244 8.296834736E9 1.0 3.9064816984198537E-4
 19179 210785 0.0 0.8964788732394369 8.297888661E9 1.0 3.905879361671846E-4
 19180 210813 0.0 0.8968421052631581 8.301472482E9 1.0 3.906148087997419E-4
 19182 210849 0.0 0.8954545454545455 8.302526727E9 1.0 3.905712737551518E-4
 19321 212403 0.0 0.8947735191637631 8.304013548E9 1.0 3.877459284355682E-4
 19326 212405 0.0 0.8947916666666665 8.305925193E9 1.0 3.8778365622278195E-4
 19401 212837 0.0 0.8951557093425605 8.309117748E9 1.0 3.870653877732725E-4
 19411 212861 0.0 0.8920689655172414 8.309117748E9 1.0 3.870217462921813E-4
 20324 225221 0.0 0.8924398625429553 8.860458756E9 1.0 3.763967877662385E-4
 20329 225247 0.0 0.8928082191780821 9.416143105E9 1.0 3.870490644714469E-4
 19129 226082 0.0 0.893174061433447 1.3048376517E10 1.0 4.550167361842163E-4
 20618 226174 0.0 0.8935374149659864 1.3056744955E10 1.0 4.549914073346185E-4
 20634 226238 0.0 0.8938983050847457 1.3059912287E10 1.0 4.54923127138235E-4
 20648 226352 0.0 0.8942567567567568 1.3062402159E10 1.0 4.547414673826606E-4
 20673 226508 0.0 0.8946127946127945 1.3065120255E10 1.0 4.5448001560651277E-4
 20676 226541 0.0 0.8949664429530201 1.3071463403E10 1.0 4.5453451306827464E-4
 20717 226827 0.0 0.8953177257525083 1.3074412154E10 1.0 4.540173719949565E-4
 20720 226872 0.0 0.8956666666666667 1.308757073E10 1.0 4.5417697672035334E-4
 20820 227333 0.0 0.895016611295681 1.3089162061E10 1.0 4.532860385425785E-4
 20993 230453 0.0 0.895364238410596 1.3147927576E10 1.0 4.4822978410999207E-4
 21042 231271 0.0 0.8957095709570957 1.3151627912E10 1.0 4.467119675078155E-4
 21053 231551 0.0 0.8960526315789472 1.3155101177E10 1.0 4.462350491900272E-4
 21058 231867 0.0 0.8963934426229507 1.3214227262E10 1.0 4.46700890219393E-4
 21082 232325 0.0 0.8967320261437908 1.3273470137E10 1.0 4.468921500053804E-4
 21120 232620 0.0 0.8967426710097719 1.3275563717E10 1.0 4.463632009822887E-4
 21124 233018 0.0 0.897077922077922 1.3366906773E10 1.0 4.472436477546799E-4
 21167 233403 0.0 0.8974110032362459 1.3371808236E10 1.0 4.465937803927113E-4
 21172 233504 0.0 0.8977419354838708 1.3377178828E10 1.0 4.464968011789948E-4
 21197 233795 0.0 0.8980707395498391 1.3381854728E10 1.0 4.4602459553241087E-4
 21208 234235 0.0 0.8983974358974357 1.3457981103E10 1.0 4.465417342625995E-4
 21283 239620 0.0 0.8987220447284343 1.4164380863E10 1.0 4.4852103069443285E-4
 21280 239669 0.0 0.899044585987261 1.4886263891E10 1.0 4.607021167735502E-4
 21325 241205 0.0 0.8990476190476189 1.4888434736E10 1.0 4.578047913082233E-4
 21328 241239 0.0 0.8993670886075947 1.4898808013E10 1.0 4.579143375449243E-4
 21336 241260 0.0 0.8981072555205045 1.4900014313E10 1.0 4.5789471809458675E-4
 21339 241296 0.0 0.8965408805031444 1.4900979497E10 1.0 4.5784259141262186E-4
 21342 241331 0.0 0.8949843260188084 1.4901944821E10 1.0 4.5779237722256986E-4
 21344 251409 0.0 0.8953124999999997 1.7428353862E10 1.0 4.7847518883572187E-4
 21440 254066 0.0 0.8956386292834887 1.7449949472E10 1.0 4.737980546885455E-4
 21448 255605 0.0 0.895652173913043 1.7452249917E10 1.0 4.7097969767805796E-4
 21451 255643 0.0 0.895975232198142 1.7464265138E10 1.0 4.7108923014711925E-4
