 job_id  cmax  Mean_waiting_time  Mean_bounded_slowdow  Sum_weighted_completion_time  Competitive_factor  Utilization 
 150 2251 0.0 0.0018867924528301887 2250.0 1.0 3.856310775457821E-7
 153 2251 0.0 0.001851851851851852 2250.0 1.0 3.856310775457821E-7
 155 2252 0.0 0.0018181818181818182 2250.0 1.0 3.8545983816854156E-7
 158 2252 0.0 0.0017857142857142857 2250.0 1.0 3.8545983816854156E-7
 160 2252 0.0 0.0017543859649122807 2250.0 1.0 3.8545983816854156E-7
 161 2253 0.0 0.0017241379310344827 2250.0 1.0 3.852887508014006E-7
 164 2253 0.0 0.0016949152542372883 2250.0 1.0 3.852887508014006E-7
 166 2254 0.0 0.0016666666666666668 2250.0 1.0 3.8511781524203883E-7
 169 2254 0.0 0.0016393442622950822 2250.0 1.0 3.8511781524203883E-7
 171 2254 0.0 0.0016129032258064516 2250.0 1.0 3.8511781524203883E-7
 172 2255 0.0 0.0015873015873015873 2250.0 1.0 3.849470312884947E-7
 177 2255 0.0 0.0015625 2250.0 1.0 3.849470312884947E-7
 175 2255 0.0 0.0015384615384615387 2250.0 1.0 3.849470312884947E-7
 180 2256 0.0 0.0015151515151515154 2250.0 1.0 3.847763987391647E-7
 183 2256 0.0 0.0014925373134328358 2250.0 1.0 3.847763987391647E-7
 185 2256 0.0 0.0014705882352941176 2250.0 1.0 3.847763987391647E-7
 187 2256 0.0 0.0014492753623188406 2250.0 1.0 3.847763987391647E-7
 189 2257 0.0 0.0014285714285714286 2250.0 1.0 3.8460591739280265E-7
 196 2257 0.0 0.0014084507042253522 2250.0 1.0 3.8460591739280265E-7
 192 2257 0.0 0.001388888888888889 2250.0 1.0 3.8460591739280265E-7
 194 2257 0.0 0.0013698630136986301 2250.0 1.0 3.8460591739280265E-7
 198 2258 0.0 0.0013513513513513514 2250.0 1.0 3.8443558704851884E-7
 201 2258 0.0 0.0013333333333333335 2250.0 1.0 3.8443558704851884E-7
 203 2258 0.0 0.0013157894736842105 2250.0 1.0 3.8443558704851884E-7
 205 2258 0.0 0.001298701298701299 2250.0 1.0 3.8443558704851884E-7
 206 2259 0.0 0.001282051282051282 2250.0 1.0 3.8426540750577936E-7
 209 2259 0.0 0.0012658227848101266 2250.0 1.0 3.8426540750577936E-7
 213 2259 0.0 0.0012500000000000002 2250.0 1.0 3.8426540750577936E-7
 211 2259 0.0 0.0012345679012345679 2250.0 1.0 3.8426540750577936E-7
 215 2260 0.0 0.0012195121951219514 2250.0 1.0 3.840953785644051E-7
 218 2260 0.0 0.0012048192771084338 2250.0 1.0 3.840953785644051E-7
 237 3711 0.0 0.0011904761904761906 2250.0 1.0 2.3391418904757626E-7
 238 3716 0.0 0.0011764705882352942 2250.0 1.0 2.3359944982657577E-7
 239 3717 0.0 0.0011627906976744186 2250.0 1.0 2.3353660359310078E-7
 256 5110 0.0 0.0011494252873563218 2250.0 1.0 1.6987388562731028E-7
 259 5110 0.0 0.0011363636363636365 2250.0 1.0 1.6987388562731028E-7
 263 5110 0.0 0.0011235955056179776 2250.0 1.0 1.6987388562731028E-7
 266 5111 0.0 0.0011111111111111111 2250.0 1.0 1.6984064870975457E-7
 268 5111 0.0 0.0010989010989010991 2250.0 1.0 1.6984064870975457E-7
 270 5111 0.0 0.0010869565217391304 2250.0 1.0 1.6984064870975457E-7
 274 5111 0.0 0.0010752688172043013 2250.0 1.0 1.6984064870975457E-7
 275 5112 0.0 0.0010638297872340426 2250.0 1.0 1.698074247956877E-7
 280 5112 0.0 0.0010526315789473684 2250.0 1.0 1.698074247956877E-7
 278 5112 0.0 0.0010416666666666667 2250.0 1.0 1.698074247956877E-7
 282 5112 0.0 0.0010309278350515464 2250.0 1.0 1.698074247956877E-7
 285 5113 0.0 0.001020408163265306 2250.0 1.0 1.6977421387748005E-7
 292 5113 0.0 0.0010101010101010103 2250.0 1.0 1.6977421387748005E-7
 290 5113 0.0 0.001 2250.0 1.0 1.6977421387748005E-7
 288 5113 0.0 9.900990099009901E-4 2250.0 1.0 1.6977421387748005E-7
 298 5114 0.0 9.80392156862745E-4 2250.0 1.0 1.6974101594750793E-7
 295 5114 0.0 9.70873786407767E-4 2250.0 1.0 1.6974101594750793E-7
 302 5114 0.0 9.615384615384616E-4 2250.0 1.0 1.6974101594750793E-7
 300 5114 0.0 9.523809523809525E-4 2250.0 1.0 1.6974101594750793E-7
 305 5115 0.0 9.433962264150943E-4 2250.0 1.0 1.6970783099815357E-7
 308 5115 0.0 9.345794392523364E-4 2250.0 1.0 1.6970783099815357E-7
 310 5115 0.0 9.25925925925926E-4 2250.0 1.0 1.6970783099815357E-7
 312 5116 0.0 9.174311926605505E-4 2250.0 1.0 1.6967465902180522E-7
 315 5116 0.0 9.090909090909091E-4 2250.0 1.0 1.6967465902180522E-7
 317 5116 0.0 9.009009009009009E-4 2250.0 1.0 1.6967465902180522E-7
 320 5116 0.0 8.928571428571428E-4 2250.0 1.0 1.6967465902180522E-7
 321 5117 0.0 8.849557522123894E-4 2250.0 1.0 1.6964150001085705E-7
 324 5117 0.0 8.771929824561404E-4 2250.0 1.0 1.6964150001085705E-7
 326 5118 0.0 8.695652173913044E-4 2250.0 1.0 1.6960835395770919E-7
 329 5118 0.0 8.620689655172414E-4 2250.0 1.0 1.6960835395770919E-7
 331 5118 0.0 8.547008547008548E-4 2250.0 1.0 1.6960835395770919E-7
 332 5119 0.0 8.474576271186442E-4 2250.0 1.0 1.6957522085476764E-7
 335 5119 0.0 8.403361344537816E-4 2250.0 1.0 1.6957522085476764E-7
 337 5120 0.0 8.333333333333334E-4 2250.0 1.0 1.6954210069444445E-7
 340 5120 0.0 8.264462809917356E-4 2250.0 1.0 1.6954210069444445E-7
 342 5120 0.0 8.196721311475411E-4 2250.0 1.0 1.6954210069444445E-7
 343 5121 0.0 8.130081300813009E-4 2250.0 1.0 1.695089934691575E-7
 346 5121 0.0 8.064516129032258E-4 2250.0 1.0 1.695089934691575E-7
 348 5122 0.0 8.0E-4 2250.0 1.0 1.6947589917133063E-7
 351 5122 0.0 7.936507936507937E-4 2250.0 1.0 1.6947589917133063E-7
 353 5122 0.0 7.874015748031496E-4 2250.0 1.0 1.6947589917133063E-7
 357 5123 0.0 7.8125E-4 2250.0 1.0 1.6944281779339362E-7
 354 5123 0.0 7.751937984496124E-4 2250.0 1.0 1.6944281779339362E-7
 359 5123 0.0 7.692307692307693E-4 2250.0 1.0 1.6944281779339362E-7
 360 5124 0.0 7.633587786259542E-4 2250.0 1.0 1.694097493277821E-7
 363 5124 0.0 7.575757575757577E-4 2250.0 1.0 1.694097493277821E-7
 368 5125 0.0 7.518796992481203E-4 2250.0 1.0 1.6937669376693766E-7
 365 5125 0.0 7.462686567164179E-4 2250.0 1.0 1.6937669376693766E-7
 370 5125 0.0 7.407407407407408E-4 2250.0 1.0 1.6937669376693766E-7
 373 5126 0.0 7.352941176470588E-4 2250.0 1.0 1.6934365110330775E-7
 376 5126 0.0 7.299270072992701E-4 2250.0 1.0 1.6934365110330775E-7
 378 5126 0.0 7.246376811594203E-4 2250.0 1.0 1.6934365110330775E-7
 385 5669 0.0 0.0014388489208633096 7919.0 1.0 3.0624644754120853E-7
 518 10980 0.0 0.0014285714285714286 7919.0 1.0 1.581157660392633E-7
 622 12931 0.0 0.0014184397163120568 7919.0 1.0 1.3425961728490535E-7
 668 13287 0.0 0.0014084507042253522 7919.0 1.0 1.30662385121631E-7
 693 13414 0.0 0.0013986013986013986 7919.0 1.0 1.294253102065835E-7
 720 13556 0.0 0.001388888888888889 7919.0 1.0 1.2806957148945935E-7
 727 13596 0.0 0.0013793103448275863 7919.0 1.0 1.2769278545977575E-7
 749 13708 0.0 0.0013698630136986301 7919.0 1.0 1.2664948286483156E-7
 811 14293 0.0 0.001360544217687075 7919.0 1.0 1.2146583020437354E-7
 818 14318 0.0 0.0013513513513513514 7919.0 1.0 1.2125374431562447E-7
 844 14440 0.0 0.001342281879194631 7919.0 1.0 1.2022930132348415E-7
 847 14447 0.0 0.0013333333333333335 7919.0 1.0 1.2017104666097536E-7
 894 14697 0.0 0.0013245033112582781 7919.0 1.0 1.181269042056958E-7
 899 14734 0.0 0.0013157894736842105 7919.0 1.0 1.178302640906143E-7
 911 14788 0.0 0.0013071895424836603 7919.0 1.0 1.1739999398912031E-7
 913 14796 0.0 0.002597402597402598 37511.0 1.0 2.3467303475413775E-7
 921 14823 0.0 0.0025806451612903226 37511.0 1.0 2.3424557931742713E-7
 925 14839 0.0 0.003846153846153847 67189.0 1.0 3.5098950962553633E-7
 932 14861 0.0 0.003821656050955415 67189.0 1.0 3.504699100554023E-7
 974 15144 0.0 0.005063291139240506 97477.0 1.0 4.585607794799554E-7
 998 15358 0.0 0.005031446540880504 97477.0 1.0 4.5217114496968647E-7
 1010 15457 0.0 0.005000000000000001 97477.0 1.0 4.492750497796755E-7
 1026 15568 0.0 0.004968944099378882 97477.0 1.0 4.4607171405732554E-7
 1041 15686 0.0 0.006172839506172839 128849.0 1.0 5.533951010809356E-7
 1081 15930 0.0 0.006748466257668713 144779.0 1.0 5.994106158889586E-7
 1110 16392 0.0 0.0067073170731707325 144779.0 1.0 5.825165392332303E-7
 1112 16405 0.0 0.006666666666666667 144779.0 1.0 5.820549290527956E-7
 1183 17235 0.0 0.006626506024096386 144779.0 1.0 5.540244334848338E-7
 1213 17435 0.0 0.00658682634730539 144779.0 1.0 5.476691202243253E-7
 1225 17515 0.0 0.006547619047619048 144779.0 1.0 5.451676340914137E-7
 1230 17545 0.0 0.006508875739644971 144779.0 1.0 5.442354580285615E-7
 1244 17683 0.0 0.006470588235294118 144779.0 1.0 5.399881870220613E-7
 1248 17710 0.0 0.006432748538011696 144779.0 1.0 5.391649413388544E-7
 1252 17740 0.0 0.006395348837209303 144779.0 1.0 5.38253162971314E-7
 1254 17750 0.0 0.006358381502890174 144779.0 1.0 5.379499217527387E-7
 1269 17840 0.0 0.006321839080459771 144779.0 1.0 5.352360488290982E-7
 1271 17850 0.0 0.006285714285714286 144779.0 1.0 5.349361967009026E-7
 1286 17951 0.0 0.00625 144779.0 1.0 5.319264169746037E-7
 1301 18030 0.0 0.0062146892655367235 144779.0 1.0 5.295957355025574E-7
 1303 18040 0.0 0.006179775280898876 144779.0 1.0 5.293021680216802E-7
 1364 18545 0.0 0.006145251396648045 144779.0 1.0 5.148887091459213E-7
 1371 18595 0.0 0.006111111111111111 144779.0 1.0 5.135042275402587E-7
 1389 18799 0.0 0.0060773480662983425 144779.0 1.0 5.079318639880371E-7
 1404 18905 0.0 0.006043956043956045 144779.0 1.0 5.050838990273003E-7
 1435 19135 0.0 0.006010928961748634 144779.0 1.0 4.990128618296896E-7
 1455 19343 0.0 0.005978260869565218 144779.0 1.0 4.936468547335527E-7
 1461 19371 0.0 0.005945945945945947 144779.0 1.0 4.929333080951479E-7
 1462 19373 0.0 0.0059139784946236566 144779.0 1.0 4.928824194038667E-7
 1463 19383 0.0 0.0058823529411764705 144779.0 1.0 4.926281334732039E-7
 1464 19390 0.0 0.005851063829787235 144779.0 1.0 4.924502893816973E-7
 1465 19391 0.0 0.00582010582010582 144779.0 1.0 4.924248935645976E-7
 1466 19392 0.0 0.005789473684210527 144779.0 1.0 4.923995003667034E-7
 1467 19393 0.0 0.005759162303664922 144779.0 1.0 4.923741097876095E-7
 1468 19406 0.0 0.005729166666666667 144779.0 1.0 4.920442703860203E-7
 1472 19421 0.0 0.005699481865284975 144779.0 1.0 4.9166423516354E-7
 1497 19573 0.0 0.005670103092783506 144779.0 1.0 4.878460691315134E-7
 1501 19593 0.0 0.0056410256410256415 144779.0 1.0 4.873480891701685E-7
 1503 19603 0.0 0.005612244897959183 144779.0 1.0 4.870994802382855E-7
 1513 19649 0.0 0.005583756345177665 144779.0 1.0 4.859591384350914E-7
 1523 19703 0.0 0.005555555555555557 144779.0 1.0 4.846272705228195E-7
 1546 19897 0.0 0.005527638190954774 144779.0 1.0 4.799020511188174E-7
 1549 19907 0.0 0.0055000000000000005 144779.0 1.0 4.796609791084097E-7
 1562 19953 0.0 0.005472636815920398 144779.0 1.0 4.785551601819833E-7
 1569 19975 0.0 0.005445544554455446 144779.0 1.0 4.780280906688917E-7
 1575 20006 0.0 0.005418719211822661 144779.0 1.0 4.772873693447521E-7
 1586 20061 0.0 0.005392156862745099 144779.0 1.0 4.759788201540856E-7
 1590 20071 0.0 0.005365853658536586 144779.0 1.0 4.757416726177625E-7
 1594 20094 0.0 0.005339805825242718 144779.0 1.0 4.7519712904902514E-7
 1601 20124 0.0 0.005314009661835749 144779.0 1.0 4.744887254577177E-7
 1606 20140 0.0 0.005288461538461539 144779.0 1.0 4.741117731435507E-7
 1635 20364 0.0 0.005263157894736842 144779.0 1.0 4.6889663676640695E-7
 1651 20455 0.0 0.005238095238095239 144779.0 1.0 4.668106140851191E-7
 1683 20787 0.0 0.005213270142180096 144779.0 1.0 4.5935493871704003E-7
 1689 20837 0.0 0.0051886792452830195 144779.0 1.0 4.582526808615017E-7
 1693 20862 0.0 0.005164319248826292 144779.0 1.0 4.577035332715517E-7
 1696 20881 0.0 0.0051401869158878505 144779.0 1.0 4.572870605388205E-7
 1708 20989 0.0 0.005116279069767442 144779.0 1.0 4.549340659922393E-7
 1710 21006 0.0 0.005092592592592593 144779.0 1.0 4.545658912268452E-7
 1711 21015 0.0 0.005069124423963134 144779.0 1.0 4.543712163269622E-7
 1734 21187 0.0 0.005045871559633028 144779.0 1.0 4.5068254642521883E-7
 1742 21247 0.0 0.00502283105022831 144779.0 1.0 4.4940985132541586E-7
 1745 21263 0.0 0.005 144779.0 1.0 4.490716790251193E-7
 1757 21466 0.0 0.00497737556561086 144779.0 1.0 4.4482489104216487E-7
 1758 21468 0.0 0.0049549549549549555 144779.0 1.0 4.447834503032938E-7
 1759 21484 0.0 0.004932735426008969 144779.0 1.0 4.4445220215560936E-7
 1760 21493 0.0 0.004910714285714286 144779.0 1.0 4.4426609180249903E-7
 1761 21503 0.0 0.00488888888888889 144779.0 1.0 4.4405948523978566E-7
 1773 21635 0.0 0.0048672566371681415 144779.0 1.0 4.4135017846596307E-7
 1774 21641 0.0 0.004845814977973569 144779.0 1.0 4.412278134610744E-7
 1775 21643 0.0 0.004824561403508772 144779.0 1.0 4.4118704020288827E-7
 1776 21647 0.0 0.00480349344978166 144779.0 1.0 4.411055162891445E-7
 1777 21664 0.0 0.004782608695652175 144779.0 1.0 4.4075937551288363E-7
 1778 21670 0.0 0.004761904761904762 144779.0 1.0 4.4063733784545967E-7
 1779 21684 0.0 0.0047413793103448275 144779.0 1.0 4.403528459283855E-7
 1780 21703 0.0 0.0047210300429184554 144779.0 1.0 4.399673368249141E-7
 1781 21704 0.0 0.0047008547008547015 144779.0 1.0 4.3994706556907073E-7
 1782 21724 0.0 0.004680851063829788 144779.0 1.0 4.395420323656376E-7
 1783 21731 0.0 0.004661016949152543 144779.0 1.0 4.394004468782436E-7
 1784 21743 0.0 0.004641350210970464 144779.0 1.0 4.3915794099761356E-7
 1785 21758 0.0 0.004621848739495798 144779.0 1.0 4.3885518481069545E-7
 1786 21763 0.0 0.004602510460251046 144779.0 1.0 4.387543588251211E-7
 1787 21777 0.0 0.005416666666666667 188333.0 1.0 5.181945273555688E-7
 1788 21783 0.0 0.0053941908713692945 188333.0 1.0 5.180517937025305E-7
 1789 21785 0.0 0.005371900826446281 188333.0 1.0 5.180042332899804E-7
 1790 21800 0.0 0.005761316872427985 210133.0 1.0 5.57466870540265E-7
 1791 21803 0.0 0.0057377049180327875 210133.0 1.0 5.573901654716222E-7
 1792 21823 0.0 0.005714285714285715 210133.0 1.0 5.568793372944956E-7
 1793 21824 0.0 0.005691056910569107 210133.0 1.0 5.568538204626914E-7
 1794 21844 0.0 0.005668016194331984 210133.0 1.0 5.563439744450549E-7
 1795 21849 0.0 0.005645161290322581 210133.0 1.0 5.56216658784282E-7
 1796 21862 0.0 0.005622489959839358 210133.0 1.0 5.558859106110044E-7
 1797 21877 0.0 0.005600000000000001 210133.0 1.0 5.555047665483283E-7
 1798 21883 0.0 0.005577689243027889 210133.0 1.0 5.553524552290718E-7
 1799 21903 0.0 0.005952380952380953 232036.0 1.0 5.944771644675767E-7
 1801 21904 0.0 0.005928853754940712 232036.0 1.0 5.94450024348673E-7
 1802 21923 0.0 0.005905511811023623 232036.0 1.0 5.939348325198802E-7
 1803 21929 0.0 0.005882352941176471 232036.0 1.0 5.937723258394516E-7
 1804 21931 0.0 0.005859375000000001 232036.0 1.0 5.937181767057286E-7
 1805 21944 0.0 0.005836575875486382 232036.0 1.0 5.933664479280593E-7
 1806 21956 0.0 0.005813953488372094 232036.0 1.0 5.930421448958523E-7
 1807 21963 0.0 0.005791505791505792 232036.0 1.0 5.928531317822398E-7
 1820 22105 0.0 0.00576923076923077 232036.0 1.0 5.890447108497323E-7
 1858 22570 0.0 0.00574712643678161 232036.0 1.0 5.769088760892039E-7
 1860 22574 0.0 0.005725190839694657 232036.0 1.0 5.768066507191164E-7
 1911 22837 0.0 0.00570342205323194 232036.0 1.0 5.701639152836771E-7
 1912 22841 0.0 0.005681818181818183 232036.0 1.0 5.700640660800023E-7
 1913 22847 0.0 0.0056603773584905665 232036.0 1.0 5.699143578296202E-7
 1916 22858 0.0 0.005639097744360903 232036.0 1.0 5.696400968297022E-7
 1923 22887 0.0 0.005617977528089888 232036.0 1.0 5.689183087924732E-7
 1929 22912 0.0 0.005597014925373135 232036.0 1.0 5.682975442271881E-7
 1934 22932 0.0 0.005576208178438662 232036.0 1.0 5.678019070876213E-7
 1948 22991 0.0 0.005555555555555557 232036.0 1.0 5.663448015890276E-7
 1949 22993 0.0 0.005535055350553506 232036.0 1.0 5.662955392220821E-7
 1950 22996 0.0 0.0055147058823529415 232036.0 1.0 5.662216617382734E-7
 1951 22998 0.0 0.005494505494505495 232036.0 1.0 5.661724207902136E-7
 1952 23002 0.0 0.005474452554744526 232036.0 1.0 5.660739645827899E-7
 1967 23125 0.0 0.005454545454545455 232036.0 1.0 5.630630630630631E-7
 1988 23212 0.0 0.005434782608695653 232036.0 1.0 5.609526681601471E-7
 2000 23263 0.0 0.005415162454873647 232036.0 1.0 5.597228789637335E-7
 2001 23266 0.0 0.005395683453237411 232036.0 1.0 5.596507063239635E-7
 2002 23271 0.0 0.005734767025089607 255307.0 1.0 5.968324906058566E-7
 2003 23272 0.0 0.005714285714285715 255307.0 1.0 5.9680684465834E-7
 2004 23281 0.0 0.0056939501779359435 255307.0 1.0 5.965761302731364E-7
 2005 23282 0.0 0.005673758865248228 255307.0 1.0 5.965505063520698E-7
 2006 23291 0.0 0.006360424028268552 301889.0 1.0 6.708599888368898E-7
 2014 23322 0.0 0.006338028169014086 301889.0 1.0 6.699682703027185E-7
 2028 23395 0.0 0.006315789473684211 301889.0 1.0 6.678777516563368E-7
 2037 23444 0.0 0.0066433566433566444 325333.0 1.0 7.035085973193804E-7
 2049 23512 0.0 0.006620209059233451 325333.0 1.0 7.014739518354694E-7
 2059 23565 0.0 0.006597222222222223 325333.0 1.0 6.998962680057524E-7
 2080 23725 0.0 0.010034602076124569 704933.0 1.0 1.2805877531904928E-6
 2115 23923 0.0 0.010000000000000002 704933.0 1.0 1.2699888995713097E-6
 2120 23954 0.0 0.009965635738831616 704933.0 1.0 1.2683453471004611E-6
 2137 24063 0.0 0.00993150684931507 704933.0 1.0 1.2626000267815502E-6
 2184 24471 0.0 0.009897610921501708 704933.0 1.0 1.241548953636731E-6
 2186 24484 0.0 0.009863945578231293 704933.0 1.0 1.2408897420537674E-6
 2193 24529 0.0 0.009830508474576272 704933.0 1.0 1.2386132514348095E-6
 2214 24681 0.0 0.0097972972972973 704933.0 1.0 1.2309851482696992E-6
 2225 24739 0.0 0.009764309764309765 704933.0 1.0 1.2280991327234101E-6
 2277 25118 0.0 0.009731543624161074 704933.0 1.0 1.209568613920075E-6
 2283 25164 0.0 0.009698996655518396 704933.0 1.0 1.2073575124958053E-6
 2288 25194 0.0 0.009666666666666669 704933.0 1.0 1.2059198398207686E-6
 2300 25239 0.0 0.009634551495016613 704933.0 1.0 1.203769739072247E-6
 2313 25312 0.0 0.009602649006622518 704933.0 1.0 1.2002980580137659E-6
 2315 25313 0.0 0.009570957095709572 704933.0 1.0 1.2002506397678838E-6
 2322 25349 0.0 0.009539473684210526 704933.0 1.0 1.1985460745766872E-6
 2336 25424 0.0 0.009508196721311476 704933.0 1.0 1.1950104013705334E-6
 2341 25448 0.0 0.009477124183006537 704933.0 1.0 1.1938833874742395E-6
 2344 25463 0.0 0.009446254071661239 704933.0 1.0 1.1931800826471525E-6
 2348 25475 0.0 0.009415584415584417 704933.0 1.0 1.192618035110675E-6
 2350 25485 0.0 0.009385113268608416 704933.0 1.0 1.1921500664879123E-6
 2354 25504 0.0 0.00935483870967742 704933.0 1.0 1.191261937125331E-6
 2355 25511 0.0 0.011254019292604504 857999.0 1.0 1.3950953619135972E-6
 2357 25515 0.0 0.01121794871794872 857999.0 1.0 1.3948766520782982E-6
 2361 25533 0.0 0.011182108626198084 857999.0 1.0 1.3938933058307986E-6
 2364 25552 0.0 0.013057324840764334 1011311.0 1.0 1.5966895394141794E-6
 2371 25593 0.0 0.013015873015873017 1011311.0 1.0 1.5941316418986094E-6
 2376 25615 0.0 0.012974683544303799 1011311.0 1.0 1.5927624872579001E-6
 2385 25654 0.0 0.012933753943217666 1011311.0 1.0 1.5903411207262458E-6
 2389 25673 0.0 0.012893081761006292 1011311.0 1.0 1.5891641456437156E-6
 2397 25714 0.0 0.012852664576802508 1011311.0 1.0 1.5866302835463604E-6
 2402 25736 0.0 0.012812500000000003 1011311.0 1.0 1.5852739785169067E-6
 2409 25765 0.0 0.012772585669781933 1011311.0 1.0 1.5834896608232529E-6
 2417 25809 0.0 0.012732919254658385 1011311.0 1.0 1.580790077535399E-6
 2419 25814 0.0 0.012693498452012387 1011311.0 1.0 1.5804838890180177E-6
 2421 25821 0.0 0.012654320987654321 1011311.0 1.0 1.5800554243101007E-6
 2425 25841 0.0 0.012615384615384617 1011311.0 1.0 1.578832518521385E-6
 2432 25870 0.0 0.01257668711656442 1011311.0 1.0 1.577062663746081E-6
 2457 26041 0.0 0.012538226299694191 1011311.0 1.0 1.5667067743600902E-6
 2458 26045 0.0 0.012804878048780489 1037356.0 1.0 1.599795226211045E-6
 2462 26079 0.0 0.015805471124620062 1454620.0 1.0 2.1302793648359045E-6
 2489 26243 0.0 0.01575757575757576 1454620.0 1.0 2.116966640839674E-6
 2536 26698 0.0 0.01570996978851964 1454620.0 1.0 2.0808882895930616E-6
 2549 26864 0.0 0.01566265060240964 1454620.0 1.0 2.068029911984647E-6
 2587 27313 0.0 0.015615615615615617 1454620.0 1.0 2.034033447646013E-6
 2588 27460 0.0 0.018562874251497007 5161720.0 1.0 6.290715788621834E-6
 2606 27537 0.0 0.018507462686567167 5161720.0 1.0 6.273125451412847E-6
 2607 27539 0.0 0.018452380952380953 5161720.0 1.0 6.272669870204276E-6
 2608 27550 0.0 0.018397626112759646 5161720.0 1.0 6.270165355918532E-6
 2609 27552 0.0 0.018343195266272188 5161720.0 1.0 6.269710204542522E-6
 2610 27566 0.0 0.018289085545722714 5161720.0 1.0 6.266525994179625E-6
 2611 27580 0.0 0.018235294117647058 5161720.0 1.0 6.263345016517605E-6
 2612 27596 0.0 0.01818181818181818 5161720.0 1.0 6.2597135655731105E-6
 2617 27648 0.0 0.018421052631578946 5189368.0 1.0 6.279337062757202E-6
 2632 28429 0.0 0.02128279883381924 8885138.0 1.0 1.007627188199843E-5
 2649 28456 0.0 0.02122093023255814 8885138.0 1.0 1.0066711179833192E-5
 2650 28468 0.0 0.021159420289855072 8885138.0 1.0 1.006246780010304E-5
 2651 28479 0.0 0.021098265895953757 8885138.0 1.0 1.0058581176773528E-5
 2652 28491 0.0 0.021037463976945243 8885138.0 1.0 1.0054344646847542E-5
 2653 28505 0.0 0.02097701149425287 8885138.0 1.0 1.0049406536864878E-5
 2654 28519 0.0 0.020916905444126072 8885138.0 1.0 1.0044473275126525E-5
 2664 28714 0.0 0.020857142857142855 8885138.0 1.0 9.976260128624828E-6
 2665 28721 0.0 0.020797720797720798 8885138.0 1.0 9.973828673560577E-6
 2666 28731 0.0 0.020738636363636365 8885138.0 1.0 9.97035722158412E-6
 2667 28739 0.0 0.020679886685552408 8885138.0 1.0 9.967581799413108E-6
 2668 28749 0.0 0.02062146892655367 8885138.0 1.0 9.964114693844423E-6
 2678 29032 0.0 0.022253521126760562 9059330.0 1.0 1.0046385597501608E-5
 2697 29219 0.0 0.02331460674157303 9176206.0 1.0 1.0100923675994691E-5
 2704 29277 0.0 0.023249299719887952 9176206.0 1.0 1.0080912965429822E-5
 2722 29967 0.0 0.024860335195530724 9356008.0 1.0 1.0022598932900264E-5
 2731 30082 0.0 0.026462395543175483 9536500.0 1.0 1.0157421566237469E-5
