 job_id  cmax  Mean_waiting_time  Mean_bounded_slowdow  Sum_weighted_completion_time  Competitive_factor  Utilization 
 32 1572 0.0 0.3 4716.0 1.0 7.951653944020356E-6
 90 2246 0.0 0.35 13700.0 1.0 1.2986049272781241E-5
 179 2259 0.0 0.3666666666666667 22736.0 1.0 2.028921351630515E-5
 273 5115 0.0 0.375 43196.0 1.0 1.2218963831867058E-5
 319 5119 0.0 0.36000000000000004 58553.0 1.0 1.4651299081851925E-5
 372 5128 0.0 0.35 73937.0 1.0 1.7063182527301093E-5
 3008 33167 0.0 0.3571428571428571 206605.0 1.0 3.140671953045698E-6
 3093 33179 0.0 0.35 306142.0 1.0 3.5162803781508382E-6
 3127 33183 0.0 0.3444444444444444 405691.0 1.0 3.892555424966599E-6
 3160 33188 0.0 0.35 538443.0 1.0 4.394158531196014E-6
 3203 33192 0.0 0.3454545454545454 638019.0 1.0 4.770225757210573E-6
 3246 33197 0.0 0.3499999999999999 770807.0 1.0 5.271560683194265E-6
 3382 34513 0.0 0.35384615384615387 908859.0 1.0 5.553462946329402E-6
 3426 34517 0.0 0.3499999999999999 1012410.0 1.0 5.9149597782735075E-6
 3498 34528 0.0 0.3466666666666666 1115994.0 1.0 6.275100401606426E-6
 3533 34531 0.0 0.33749999999999997 1185056.0 1.0 6.515884277895224E-6
 3558 34537 0.0 0.34705882352941175 1357741.0 1.0 7.1179700996998385E-6
 3607 34542 0.0 0.35 1495909.0 1.0 7.59944415494181E-6
 3649 34546 0.0 0.34736842105263155 1599547.0 1.0 7.960400625253285E-6
 3681 34551 0.0 0.35000000000000003 1737751.0 1.0 8.441627352802138E-6
 3724 34555 0.0 0.3476190476190476 1841416.0 1.0 8.802392321419959E-6
 3757 34560 0.0 0.35000000000000003 1979656.0 1.0 9.283371913580247E-6
 3799 34565 0.0 0.3521739130434782 2117916.0 1.0 9.764212353536815E-6
 3847 34570 0.0 0.35 2221626.0 1.0 1.01243853051779E-5
 3882 34574 0.0 0.34800000000000003 2325348.0 1.0 1.0484757332099266E-5
 4046 34606 0.0 0.3538461538461539 2498378.0 1.0 1.1077077192779672E-5
 4095 34610 0.0 0.3518518518518519 2602208.0 1.0 1.1436964268515843E-5
 4403 41284 0.0 0.3500000000000001 2726060.0 1.0 9.890837451151374E-6
 4442 41290 0.0 0.35517241379310355 2932510.0 1.0 1.0393961411156858E-5
 4586 41312 0.0 0.35666666666666674 3097758.0 1.0 1.0791860315001292E-5
 4627 41317 0.0 0.35806451612903234 3263026.0 1.0 1.1193939540624924E-5
 4668 41324 0.0 0.3656250000000001 3510970.0 1.0 1.1797018681637789E-5
 4732 41330 0.0 0.36666666666666675 3676290.0 1.0 1.2198564400354868E-5
 4774 41335 0.0 0.3676470588235295 3841630.0 1.0 1.2600298375065521E-5
 4814 41339 0.0 0.3657142857142858 3965647.0 1.0 1.2901457058306522E-5
 4848 41344 0.0 0.36666666666666675 4131023.0 1.0 1.3303018575851394E-5
 4889 41349 0.0 0.3675675675675677 4296419.0 1.0 1.3704482978225996E-5
 4946 41356 0.0 0.3684210526315791 4461843.0 1.0 1.4105168133604153E-5
 5011 41366 0.0 0.36923076923076936 4627307.0 1.0 1.4504665667456365E-5
 5053 41369 0.0 0.36500000000000016 4710045.0 1.0 1.4705052897902617E-5
 5085 41374 0.0 0.3634146341463416 4834167.0 1.0 1.5005397914954641E-5
 5124 41379 0.0 0.36190476190476206 4958304.0 1.0 1.5305670348083165E-5
 5157 41385 0.0 0.36511627906976757 5165229.0 1.0 1.5806854335306673E-5
 5205 41389 0.0 0.3636363636363638 5289396.0 1.0 1.610733930915622E-5
 5245 41394 0.0 0.3622222222222224 5413578.0 1.0 1.640736982815545E-5
 5273 41399 0.0 0.3630434782608697 5579174.0 1.0 1.6807974427723698E-5
 5313 41404 0.0 0.36382978723404263 5744790.0 1.0 1.7208482272244226E-5
 5352 41411 0.0 0.36875000000000013 5993256.0 1.0 1.7809277728139865E-5
 5453 44384 0.0 0.3693877551020409 6170792.0 1.0 1.6991858928142272E-5
 5492 44396 0.0 0.3820000000000001 6659148.0 1.0 1.801964140913596E-5
 5526 44405 0.0 0.39411764705882363 7369628.0 1.0 1.951732162294036E-5
 5645 44409 0.0 0.3923076923076924 7502855.0 1.0 1.9797038137914986E-5
 5676 44413 0.0 0.39056603773584914 7636094.0 1.0 2.00767042682698E-5
 5709 44417 0.0 0.388888888888889 7769345.0 1.0 2.0356320027617053E-5
 5736 44421 0.0 0.3872727272727274 7902608.0 1.0 2.0635885429564095E-5
 5753 44425 0.0 0.38571428571428584 8035883.0 1.0 2.0915400487713375E-5
 5775 44429 0.0 0.3842105263157896 8169170.0 1.0 2.1194865215662442E-5
 5794 44434 0.0 0.38448275862068976 8346906.0 1.0 2.1567568378568964E-5
 5818 44439 0.0 0.3847457627118645 8524662.0 1.0 2.194018767298994E-5
 5837 44443 0.0 0.38333333333333347 8657991.0 1.0 2.2219472132844317E-5
 5869 44447 0.0 0.38196721311475423 8791332.0 1.0 2.249870632438635E-5
 5899 44451 0.0 0.3806451612903227 8924685.0 1.0 2.2777890261186475E-5
 5929 44454 0.0 0.3777777777777779 9013593.0 1.0 2.2963812780252244E-5
 5953 44458 0.0 0.37656250000000013 9146967.0 1.0 2.3242910912171788E-5
 5983 44462 0.0 0.37538461538461554 9280353.0 1.0 2.3521958826263626E-5
 6013 44466 0.0 0.3742424242424244 9413751.0 1.0 2.380095653608E-5
 6045 44470 0.0 0.3731343283582091 9547161.0 1.0 2.407990405516828E-5
 6075 44473 0.0 0.3705882352941178 9636107.0 1.0 2.4265659313890825E-5
 6101 44477 0.0 0.3695652173913045 9769538.0 1.0 2.454452113826622E-5
 6132 44481 0.0 0.3685714285714287 9902981.0 1.0 2.4823332808764792E-5
 6162 44485 0.0 0.3676056338028171 1.0036436E7 1.0 2.510209433891574E-5
 6467 48923 0.0 0.3680555555555557 1.0232128E7 1.0 2.3165654872622966E-5
 6514 48933 0.0 0.37260273972602753 1.0574659E7 1.0 2.3756973821347557E-5
 6569 48956 0.0 0.38108108108108124 1.1700647E7 1.0 2.5703352670425145E-5
 6575 48960 0.0 0.3893333333333335 1.2973607E7 1.0 2.7913943355119825E-5
 6737 48969 0.0 0.3973684210526317 1.3561235E7 1.0 2.8929867194892007E-5
 6770 48976 0.0 0.40519480519480533 1.4295875E7 1.0 3.0201867581400412E-5
 6844 48980 0.0 0.41153846153846163 1.4736695E7 1.0 3.096501973594665E-5
 6882 48989 0.0 0.4164556962025317 1.5128607E7 1.0 3.163975586356121E-5
 6911 48994 0.0 0.41625000000000006 1.5324583E7 1.0 3.1976704630498975E-5
 6936 49001 0.0 0.41851851851851857 1.5618589E7 1.0 3.2482330292579066E-5
 6963 49009 0.0 0.4219512195121952 1.5961652E7 1.0 3.307215681473471E-5
 6997 49024 0.0 0.42891566265060255 1.6598964E7 1.0 3.416693864229765E-5
 7023 49035 0.0 0.4357142857142858 1.7481594E7 1.0 3.568879371877231E-5
 7065 49041 0.0 0.44235294117647067 1.8168168E7 1.0 3.687390822644998E-5
 7130 49048 0.0 0.4488372093023257 1.8756744E7 1.0 3.788805523840592E-5
 7173 49061 0.0 0.4551724137931035 1.9639842E7 1.0 3.940672496144256E-5
 7190 49069 0.0 0.4613636363636365 2.0474015E7 1.0 4.0843845741031334E-5
 7244 49073 0.0 0.4674157303370787 2.1013818E7 1.0 4.177449921545453E-5
 7304 49084 0.0 0.47333333333333344 2.1700994E7 1.0 4.2953576182326894E-5
 7330 49088 0.0 0.47912087912087925 2.2388226E7 1.0 4.4138418079096045E-5
 7403 49102 0.0 0.48478260869565226 2.322296E7 1.0 4.5568408618793534E-5
 7429 49107 0.0 0.49032258064516143 2.4106886E7 1.0 4.709104608304315E-5
 7521 49117 0.0 0.49574468085106393 2.4794524E7 1.0 4.82690989541978E-5
 7540 49124 0.0 0.5010526315789474 2.5580508E7 1.0 4.961933067339793E-5
 7576 49146 0.0 0.5062500000000001 2.6612574E7 1.0 5.137752818133724E-5
 7589 49148 0.0 0.5113402061855671 2.7644682E7 1.0 5.315577439570278E-5
 7667 49161 0.0 0.516326530612245 2.8234614E7 1.0 5.415878440227009E-5
 7711 49172 0.0 0.5212121212121213 2.8726334E7 1.0 5.499403454540524E-5
 7785 49183 0.0 0.5260000000000001 2.9218164E7 1.0 5.582891107360945E-5
 7760 49183 0.0 0.5306930693069308 2.9906726E7 1.0 5.7014957742851525E-5
 7859 49192 0.0 0.5333333333333334 3.0300262E7 1.0 5.768214343795739E-5
 7860 49195 0.0 0.537864077669903 3.0841407E7 1.0 5.861029237388623E-5
 7890 49211 0.0 0.5423076923076924 3.1530361E7 1.0 5.977660821090136E-5
 7900 49213 0.0 0.5466666666666667 3.2219343E7 1.0 6.095950257045903E-5
 7985 49222 0.0 0.5509433962264151 3.2711563E7 1.0 6.179486137634933E-5
 8002 49225 0.0 0.5551401869158878 3.3253038E7 1.0 6.272219400711021E-5
 8053 49232 0.0 0.5555555555555556 3.354843E7 1.0 6.322107572310693E-5
 8077 49241 0.0 0.5577981651376147 3.3942358E7 1.0 6.388646317770422E-5
 8113 49251 0.0 0.5609090909090909 3.4385617E7 1.0 6.463489743017063E-5
 8150 49260 0.0 0.5630630630630631 3.4779697E7 1.0 6.529976992827176E-5
 8180 49271 0.0 0.5669642857142857 3.5272407E7 1.0 6.613085452565066E-5
 8194 49272 0.0 0.5619469026548672 3.5272407E7 1.0 6.61295123667262E-5
