 job_id  cmax  Mean_waiting_time  Mean_bounded_slowdow  Sum_weighted_completion_time  Competitive_factor  Utilization 
 21 1585 0.0 1.0 26945.0 1.0 2.4943144303426015E-5
 78 2259 0.0 1.0 67607.0 1.0 3.60315842572861E-5
 217 2280 0.0 1.0 113207.0 1.0 5.609955120359037E-5
 261 5129 0.0 1.0 210658.0 1.0 3.355293882936517E-5
 2996 33178 0.0 1.0 741506.0 1.0 6.308467224709004E-6
 3114 33192 0.0 1.0 1173002.0 1.0 7.216645086795922E-6
 3229 33209 0.0 1.0 1770764.0 1.0 8.473466495143163E-6
 3377 34527 0.0 1.0 2392250.0 1.0 9.362406636935974E-6
 3520 34543 0.0 1.0 2910395.0 1.0 1.0367933731399153E-5
 3652 34558 0.0 1.0 3394207.0 1.0 1.1305563817888901E-5
 3777 34577 0.0 1.0 4016593.0 1.0 1.2509996226823719E-5
 3931 34595 0.0 1.0 4604708.0 1.0 1.3646279036155917E-5
 4013 34609 0.0 1.0 5054625.0 1.0 1.4514304989897102E-5
 4322 42130 0.0 1.0 8.2447435E7 1.0 1.1332586291600196E-4
 5436 44407 0.0 1.0 8.3735238E7 1.0 1.0903372137537503E-4
 5508 44456 0.0 1.0 8.6802702E7 1.0 1.1252306958330368E-4
 5525 44464 0.0 1.0 9.0137502E7 1.0 1.1642551695858473E-4
 5970 44474 0.0 1.0 9.089356E7 1.0 1.1728828236199672E-4
 6033 44482 0.0 1.0 9.1649754E7 1.0 1.1815597215701569E-4
 6114 44494 0.0 1.0 9.249514E7 1.0 1.191171843394615E-4
 6174 44499 0.0 1.0 9.3207124E7 1.0 1.1993998297322595E-4
 6182 46365 0.0 1.0 1.78055074E8 1.0 2.0690225937267234E-4
 6450 48940 0.0 1.0 1.79180694E8 1.0 1.971089421313236E-4
 6533 48978 0.0 1.0 1.81629594E8 1.0 1.99330121639806E-4
 6562 49048 0.0 1.0 1.87319162E8 1.0 2.045457131694439E-4
 6625 49066 0.0 1.0 1.93452412E8 1.0 2.103953004922653E-4
 6598 49085 0.0 1.0 2.00716992E8 1.0 2.1732590120128586E-4
 7115 49109 0.0 1.0 2.04449276E8 1.0 2.2081871034864542E-4
 7267 49157 0.0 1.0 2.09020877E8 1.0 2.2500285038303943E-4
 7366 49200 0.0 1.0 2.14974077E8 1.0 2.3052561920968047E-4
 7435 49205 0.0 1.0 2.20681857E8 1.0 2.359847151097804E-4
 7759 49246 0.0 1.0 2.24473799E8 1.0 2.3942447456480942E-4
 7952 49257 0.0 1.0 2.26936649E8 1.0 2.4173166746220936E-4
 7858 49291 0.0 1.0 2.32260077E8 1.0 2.466604356755538E-4
 8172 49311 0.0 1.0 2.3487356E8 1.0 2.4905995313088784E-4
 8264 49337 0.0 1.0 2.37093725E8 1.0 2.510498512602693E-4
 8385 49350 0.0 1.0 2.38969025E8 1.0 2.527744398105605E-4
 8574 49378 0.0 1.0 2.40154097E8 1.0 2.5376144352018176E-4
 8549 49379 0.0 1.0 2.41783604E8 1.0 2.5531049118422905E-4
 8658 49411 0.0 1.0 2.43216523E8 1.0 2.5651006060697343E-4
 8653 49415 0.0 1.0 2.44995463E8 1.0 2.581835380933668E-4
 8748 49420 0.0 0.9833333333333332 2.45143723E8 1.0 2.582985892163045E-4
 8754 49444 0.0 0.983720930232558 2.46280935E8 1.0 2.592550087202247E-4
 8766 49454 0.0 0.984090909090909 2.47814009E8 1.0 2.606603646705748E-4
 8832 49484 0.0 0.9844444444444445 2.49694401E8 1.0 2.6228820967265907E-4
 8864 49489 0.0 0.984782608695652 2.51278049E8 1.0 2.6376545034438E-4
 8950 49524 0.0 0.9851063829787233 2.52615197E8 1.0 2.6484692411290366E-4
 9036 49554 0.0 0.9854166666666666 2.54002709E8 1.0 2.66000632619712E-4
 9125 49583 0.0 0.9857142857142855 2.5534145E8 1.0 2.6711143025858917E-4
 9229 49609 0.0 0.976 2.55589495E8 1.0 2.6720582864980894E-4
 9260 49650 0.0 0.9764705882352941 2.57178295E8 1.0 2.6848403943886275E-4
 9371 49708 0.0 0.9769230769230769 2.58918075E8 1.0 2.6980823825092026E-4
 9448 49739 0.0 0.9773584905660376 2.60410245E8 1.0 2.710427501324355E-4
 9527 49775 0.0 0.9777777777777776 2.6205282E8 1.0 2.723885391237312E-4
 9611 49819 0.0 0.978181818181818 2.6255101E8 1.0 2.7261477245302414E-4
 9669 49849 0.0 0.9785714285714284 2.63149198E8 1.0 2.730105383374069E-4
 9726 49881 0.0 0.9789473684210526 2.63847532E8 1.0 2.734881110065211E-4
 9791 49935 0.0 0.9793103448275862 2.65695127E8 1.0 2.749155297235243E-4
 9881 49984 0.0 0.9796610169491525 2.67794455E8 1.0 2.766001399517613E-4
 9993 50034 0.0 0.98 2.68645033E8 1.0 2.7711388813746185E-4
 10033 50270 0.0 0.9786885245901639 2.69097463E8 1.0 2.7622929205545866E-4
 10034 50300 0.0 0.979032258064516 2.70153763E8 1.0 2.770354616487124E-4
 10036 50335 0.0 0.9793650793650792 2.71814818E8 1.0 2.783674959168917E-4
 10040 50360 0.0 0.9796874999999999 2.72570218E8 1.0 2.7892199419990026E-4
 10042 50374 0.0 0.98 2.73174706E8 1.0 2.793984715260087E-4
 10138 51261 0.0 0.9651515151515151 2.73174706E8 1.0 2.745638712598498E-4
 10139 51277 0.0 0.9656716417910446 2.73943861E8 1.0 2.751584984609356E-4
 10141 51283 0.0 0.952941176470588 2.73995144E8 1.0 2.751716535104566E-4
 10143 51295 0.0 0.9507246376811591 2.74405504E8 1.0 2.7546997871409564E-4
 10145 51310 0.0 0.9471428571428568 2.74764674E8 1.0 2.7570671658364796E-4
 10146 51327 0.0 0.9464788732394365 2.75226617E8 1.0 2.7602318196008174E-4
 10147 51338 0.0 0.9402777777777775 2.75483307E8 1.0 2.7619053658969693E-4
 10148 51360 0.0 0.9410958904109586 2.75996907E8 1.0 2.765250307904079E-4
 10149 51372 0.0 0.9364864864864864 2.76305139E8 1.0 2.767320538380332E-4
 10150 51383 0.0 0.9266666666666665 2.76407905E8 1.0 2.767633309179717E-4
 10151 51401 0.0 0.9276315789473681 2.77024717E8 1.0 2.772093385206966E-4
 10153 51424 0.0 0.9285714285714285 2.77641805E8 1.0 2.7762803722087957E-4
 10155 52810 0.0 0.9294871794871793 3.50783655E8 1.0 3.313325964515177E-4
 10280 52927 0.0 0.9189873417721516 3.50836582E8 1.0 3.306440946964687E-4
 10281 52939 0.0 0.9074999999999998 3.50836582E8 1.0 3.3056914562043104E-4
 10282 52956 0.0 0.9012345679012344 3.51048406E8 1.0 3.306386873174219E-4
 10283 52974 0.0 0.9012195121951219 3.51525172E8 1.0 3.3092144369199105E-4
 10285 52982 0.0 0.8939759036144578 3.51684118E8 1.0 3.310031577200857E-4
 10287 52992 0.0 0.8857142857142856 3.51790102E8 1.0 3.3102846590270756E-4
 10288 53007 0.0 0.88 3.5200213E8 1.0 3.311102833719636E-4
 10292 53045 0.0 0.872093023255814 3.5210822E8 1.0 3.3096076828142843E-4
 10293 53058 0.0 0.864367816091954 3.52214336E8 1.0 3.30967339822064E-4
 10294 53071 0.0 0.8568181818181819 3.52320478E8 1.0 3.3097390814323767E-4
 10295 60777 0.0 0.8584269662921349 8.20303378E8 1.0 5.836433687621274E-4
 12899 124390 0.0 0.8600000000000001 1.052788288E9 1.0 3.201109787857769E-4
 13123 125270 0.0 0.8615384615384617 1.153505368E9 1.0 3.3278815433083147E-4
 13283 131453 0.0 0.8630434782608696 1.156397334E9 1.0 3.1752439947145317E-4
 13488 131468 0.0 0.8645161290322582 1.158237886E9 1.0 3.1773582182170426E-4
 13623 131487 0.0 0.8659574468085107 1.160604652E9 1.0 3.180082706911869E-4
 13754 131507 0.0 0.8673684210526316 1.163103285E9 1.0 3.1829590466578756E-4
 13844 134929 0.0 0.86875 1.164722433E9 1.0 3.104302745268097E-4
 13955 134948 0.0 0.8701030927835052 1.167151497E9 1.0 3.106967645073968E-4
 14098 134964 0.0 0.8714285714285714 1.169175957E9 1.0 3.109183982222994E-4
