 job_id  cmax  Mean_waiting_time  Mean_turnaround_time  Number_of_interruptions  Number_of_rejections Competitive_factor Utilization
 22 1243 88.33333333333333 154.33333333333331 209 35 0.6371681415929203 0.6371681415929203
 31 1313 110.30769230769232 178.6923076923077 226 35 0.6770753998476771 0.6770753998476771
 68 1327 102.42857142857142 166.0 226 35 0.6706857573474001 0.6706857573474001
 69 1359 95.73333333333333 155.26666666666665 227 35 0.6571008094186902 0.6571008094186902
 40 1434 119.1875 182.5 232 35 0.706415620641562 0.706415620641562
 79 0 0 0 232 36 0 0
 83 0 0 0 232 37 0 0
 84 0 0 0 232 38 0 0
 85 0 0 0 232 39 0 0
 86 0 0 0 232 40 0 0
 87 0 0 0 232 41 0 0
 88 0 0 0 232 42 0 0
 89 0 0 0 232 43 0 0
 90 0 0 0 232 44 0 0
 91 0 0 0 232 45 0 0
 92 0 0 0 232 46 0 0
 93 0 0 0 232 47 0 0
 94 0 0 0 232 48 0 0
 95 0 0 0 232 49 0 0
 96 0 0 0 232 50 0 0
 97 0 0 0 232 51 0 0
 98 0 0 0 232 52 0 0
 99 0 0 0 232 53 0 0
 100 0 0 0 232 54 0 0
 101 0 0 0 232 55 0 0
 102 0 0 0 232 56 0 0
 103 0 0 0 232 57 0 0
 104 0 0 0 232 58 0 0
 105 0 0 0 232 59 0 0
 106 0 0 0 232 60 0 0
 107 0 0 0 232 61 0 0
 108 0 0 0 232 62 0 0
 109 0 0 0 232 63 0 0
 110 0 0 0 232 64 0 0
 111 0 0 0 232 65 0 0
 112 0 0 0 232 66 0 0
 113 0 0 0 232 67 0 0
 114 0 0 0 232 68 0 0
 115 0 0 0 232 69 0 0
 116 0 0 0 232 70 0 0
 117 0 0 0 232 71 0 0
 118 0 0 0 232 72 0 0
 119 0 0 0 232 73 0 0
 120 0 0 0 232 74 0 0
 121 0 0 0 232 75 0 0
 122 0 0 0 232 76 0 0
 123 0 0 0 232 77 0 0
 124 0 0 0 232 78 0 0
 125 0 0 0 232 79 0 0
 126 0 0 0 232 80 0 0
 127 0 0 0 232 81 0 0
 128 0 0 0 232 82 0 0
 129 0 0 0 232 83 0 0
 130 0 0 0 232 84 0 0
 131 0 0 0 232 85 0 0
 132 0 0 0 232 86 0 0
 133 0 0 0 232 87 0 0
 134 0 0 0 232 88 0 0
 135 0 0 0 232 89 0 0
 136 0 0 0 232 90 0 0
 137 0 0 0 232 91 0 0
 138 0 0 0 232 92 0 0
 139 0 0 0 232 93 0 0
 140 0 0 0 232 94 0 0
 141 0 0 0 232 95 0 0
 142 0 0 0 232 96 0 0
 144 0 0 0 232 97 0 0
 145 0 0 0 232 98 0 0
 146 0 0 0 232 99 0 0
 147 0 0 0 232 100 0 0
 148 0 0 0 232 101 0 0
 149 0 0 0 232 102 0 0
 150 0 0 0 232 103 0 0
 151 0 0 0 232 104 0 0
 152 0 0 0 232 105 0 0
 153 0 0 0 232 106 0 0
 154 0 0 0 232 107 0 0
 155 0 0 0 232 108 0 0
 156 0 0 0 232 109 0 0
 157 0 0 0 232 110 0 0
 158 0 0 0 232 111 0 0
 159 0 0 0 232 112 0 0
 160 0 0 0 232 113 0 0
 161 0 0 0 232 114 0 0
 162 0 0 0 232 115 0 0
 163 0 0 0 232 116 0 0
 164 0 0 0 232 117 0 0
 165 0 0 0 232 118 0 0
 166 0 0 0 232 119 0 0
 167 0 0 0 232 120 0 0
 168 0 0 0 232 121 0 0
 169 0 0 0 232 122 0 0
 170 0 0 0 232 123 0 0
 171 0 0 0 232 124 0 0
 172 0 0 0 232 125 0 0
 173 0 0 0 232 126 0 0
 174 0 0 0 232 127 0 0
 175 0 0 0 232 128 0 0
 176 0 0 0 232 129 0 0
 177 0 0 0 232 130 0 0
 178 0 0 0 232 131 0 0
 179 0 0 0 232 132 0 0
 180 0 0 0 232 133 0 0
 181 0 0 0 232 134 0 0
 182 0 0 0 232 135 0 0
 183 0 0 0 232 136 0 0
 184 0 0 0 232 137 0 0
 185 0 0 0 232 138 0 0
 186 0 0 0 232 139 0 0
 187 0 0 0 232 140 0 0
 188 0 0 0 232 141 0 0
 189 0 0 0 232 142 0 0
 190 0 0 0 232 143 0 0
 191 0 0 0 232 144 0 0
 192 0 0 0 232 145 0 0
 193 0 0 0 232 146 0 0
 194 0 0 0 232 147 0 0
 195 0 0 0 232 148 0 0
 196 0 0 0 232 149 0 0
 197 0 0 0 232 150 0 0
 198 0 0 0 232 151 0 0
 199 0 0 0 232 152 0 0
 200 0 0 0 232 153 0 0
 201 0 0 0 232 154 0 0
 202 0 0 0 232 155 0 0
 203 0 0 0 232 156 0 0
 204 0 0 0 232 157 0 0
 205 0 0 0 232 158 0 0
 206 0 0 0 232 159 0 0
 207 0 0 0 232 160 0 0
 208 0 0 0 232 161 0 0
 209 0 0 0 232 162 0 0
 210 0 0 0 232 163 0 0
 211 0 0 0 232 164 0 0
 212 0 0 0 232 165 0 0
 213 0 0 0 232 166 0 0
 214 0 0 0 232 167 0 0
 215 0 0 0 232 168 0 0
 216 0 0 0 232 169 0 0
 217 0 0 0 232 170 0 0
 218 0 0 0 232 171 0 0
 219 0 0 0 232 172 0 0
 60 1599 146.8235294117647 216.11764705882354 232 172 0.7367104440275172 0.7367104440275172
 72 1699 145.66666666666666 214.38888888888889 249 172 0.7280753384343731 0.7280753384343731
 82 1760 147.4736842105263 216.0 283 172 0.7397727272727272 0.7397727272727272
 74 1811 151.35 220.05 311 172 0.7586968525676422 0.7586968525676422
 71 1942 160.47619047619045 230.0 350 172 0.7518022657054583 0.7518022657054583
 65 2092 191.54545454545456 267.5 381 172 0.7987571701720841 0.7987571701720841
 143 2295 209.91304347826087 289.4782608695652 403 172 0.7973856209150327 0.7973856209150327
 223 2329 213.25 292.75 425 172 0.8192357234864749 0.8192357234864749
 226 2429 204.72 283.64 425 172 0.8122684232194318 0.8122684232194318
 227 2500 197.5769230769231 276.19230769230774 425 172 0.8176 0.8176
 224 2666 207.14814814814812 290.2962962962963 426 172 0.8420855213803451 0.8420855213803451
 230 2888 199.75 280.60714285714283 426 172 0.7839335180055401 0.7839335180055401
 233 2941 193.13793103448276 271.7586206896552 430 172 0.7752465147908875 0.7752465147908875
 232 2950 187.23333333333332 263.8333333333333 435 172 0.7789830508474577 0.7789830508474577
 234 2971 181.19354838709677 255.93548387096774 435 172 0.7798720969370583 0.7798720969370583
 239 3007 175.53125 248.46875 435 172 0.7761888925839707 0.7761888925839707
 240 3042 170.21212121212122 241.42424242424244 435 172 0.7725180802103879 0.7725180802103879
 242 3076 165.2058823529412 234.73529411764704 435 172 0.7685305591677504 0.7685305591677504
 237 3092 161.82857142857142 231.1142857142857 438 172 0.7842820181112549 0.7842820181112549
 221 3146 184.63888888888889 260.3333333333333 442 172 0.8661792752701843 0.8661792752701843
 4 3625 253.29729729729732 351.2702702702703 449 172 1.0 1.0
 245 3725 246.6315789473684 342.57894736842104 449 172 0.9787919463087248 0.9787919463087248
 246 3792 240.3076923076923 334.3333333333333 449 172 0.9670358649789029 0.9670358649789029
 247 3846 234.3 326.5 449 172 0.9589183567342694 0.9589183567342694
 250 4308 228.58536585365854 319.1219512195122 449 172 0.861652739090065 0.861652739090065
 251 4388 223.14285714285714 312.76190476190476 449 172 0.8577939835916135 0.8577939835916135
 253 4468 217.95348837209303 305.51162790697674 449 172 0.8426589077887198 0.8426589077887198
 254 4496 213.0 298.6363636363636 449 172 0.8380782918149466 0.8380782918149466
 267 0 0 0 449 173 0 0
 268 0 0 0 449 174 0 0
 269 0 0 0 449 175 0 0
 270 0 0 0 449 176 0 0
 271 0 0 0 449 177 0 0
 272 0 0 0 449 178 0 0
 273 0 0 0 449 179 0 0
 275 0 0 0 449 180 0 0
 276 0 0 0 449 181 0 0
 277 0 0 0 449 182 0 0
 278 0 0 0 449 183 0 0
 279 0 0 0 449 184 0 0
 280 0 0 0 449 185 0 0
 281 0 0 0 449 186 0 0
 282 0 0 0 449 187 0 0
 283 0 0 0 449 188 0 0
 284 0 0 0 449 189 0 0
 285 0 0 0 449 190 0 0
 286 0 0 0 449 191 0 0
 287 0 0 0 449 192 0 0
 288 0 0 0 449 193 0 0
 289 0 0 0 449 194 0 0
 290 0 0 0 449 195 0 0
 291 0 0 0 449 196 0 0
 292 0 0 0 449 197 0 0
 293 0 0 0 449 198 0 0
 294 0 0 0 449 199 0 0
 295 0 0 0 449 200 0 0
 296 0 0 0 449 201 0 0
 297 0 0 0 449 202 0 0
 298 0 0 0 449 203 0 0
 299 0 0 0 449 204 0 0
 300 0 0 0 449 205 0 0
 301 0 0 0 449 206 0 0
 302 0 0 0 449 207 0 0
 303 0 0 0 449 208 0 0
 304 0 0 0 449 209 0 0
 305 0 0 0 449 210 0 0
 306 0 0 0 449 211 0 0
 307 0 0 0 449 212 0 0
 308 0 0 0 449 213 0 0
 309 0 0 0 449 214 0 0
 310 0 0 0 449 215 0 0
 311 0 0 0 449 216 0 0
 312 0 0 0 449 217 0 0
 313 0 0 0 449 218 0 0
 314 0 0 0 449 219 0 0
 315 0 0 0 449 220 0 0
 316 0 0 0 449 221 0 0
 317 0 0 0 449 222 0 0
 318 0 0 0 449 223 0 0
 319 0 0 0 449 224 0 0
 320 0 0 0 449 225 0 0
 321 0 0 0 449 226 0 0
 322 0 0 0 449 227 0 0
 323 0 0 0 449 228 0 0
 324 0 0 0 449 229 0 0
 325 0 0 0 449 230 0 0
 326 0 0 0 449 231 0 0
 327 0 0 0 449 232 0 0
 328 0 0 0 449 233 0 0
 329 0 0 0 449 234 0 0
 330 0 0 0 449 235 0 0
 331 0 0 0 449 236 0 0
 332 0 0 0 449 237 0 0
 333 0 0 0 449 238 0 0
 334 0 0 0 449 239 0 0
 335 0 0 0 449 240 0 0
 336 0 0 0 449 241 0 0
 337 0 0 0 449 242 0 0
 338 0 0 0 449 243 0 0
 339 0 0 0 449 244 0 0
 340 0 0 0 449 245 0 0
 341 0 0 0 449 246 0 0
 342 0 0 0 449 247 0 0
 343 0 0 0 449 248 0 0
 344 0 0 0 449 249 0 0
 345 0 0 0 449 250 0 0
 346 0 0 0 449 251 0 0
 347 0 0 0 449 252 0 0
 348 0 0 0 449 253 0 0
 349 0 0 0 449 254 0 0
 350 0 0 0 449 255 0 0
 351 0 0 0 449 256 0 0
 352 0 0 0 449 257 0 0
 353 0 0 0 449 258 0 0
 354 0 0 0 449 259 0 0
 355 0 0 0 449 260 0 0
 356 0 0 0 449 261 0 0
 357 0 0 0 449 262 0 0
 358 0 0 0 449 263 0 0
 359 0 0 0 449 264 0 0
 360 0 0 0 449 265 0 0
 361 0 0 0 449 266 0 0
 362 0 0 0 449 267 0 0
 363 0 0 0 449 268 0 0
 364 0 0 0 449 269 0 0
 365 0 0 0 449 270 0 0
 366 0 0 0 449 271 0 0
 367 0 0 0 449 272 0 0
 368 0 0 0 449 273 0 0
 369 0 0 0 449 274 0 0
 370 0 0 0 449 275 0 0
 371 0 0 0 449 276 0 0
 372 0 0 0 449 277 0 0
 373 0 0 0 449 278 0 0
 374 0 0 0 449 279 0 0
 375 0 0 0 449 280 0 0
 376 0 0 0 449 281 0 0
 377 0 0 0 449 282 0 0
 265 4583 208.26666666666668 293.2888888888889 449 282 0.8348243508618809 0.8348243508618809
 379 4653 203.7391304347826 287.0652173913043 449 282 0.8237696110036535 0.8237696110036535
 380 4676 199.40425531914894 281.1063829787234 449 282 0.8212147134302823 0.8212147134302823
 381 4708 195.25 275.3958333333333 449 282 0.8171197960917587 0.8171197960917587
 257 4716 193.6530612244898 273.69387755102036 471 282 0.8316369804919423 0.8316369804919423
 382 0 0 0 471 283 0 0
 383 4738 189.78 268.34000000000003 471 283 0.8290417897847193 0.8290417897847193
 258 4824 190.2941176470588 268.96078431372547 506 283 0.8316749585406302 0.8316749585406302
 262 5012 194.1346153846154 273.17307692307696 554 283 0.8200319233838786 0.8200319233838786
 263 5014 197.86792452830187 277.2641509433962 617 283 0.8392500997207818 0.8392500997207818
 264 5074 202.35185185185185 282.3148148148148 667 283 0.8510051241623965 0.8510051241623965
 378 5208 208.38181818181818 289.3272727272727 667 283 0.8548387096774194 0.8548387096774194
 385 5403 206.91071428571428 289.8928571428571 667 283 0.8600777345918934 0.8600777345918934
 228 5550 238.59649122807016 335.96491228070175 675 283 1.0 1.0
 392 6077 234.48275862068965 330.44827586206895 675 283 0.9159124568043443 0.9159124568043443
 394 6120 230.5084745762712 325.08474576271186 675 283 0.9117647058823529 0.9117647058823529
 390 6123 227.16666666666666 321.75 677 283 0.926833251674016 0.926833251674016
 391 6251 225.47540983606558 320.60655737704917 677 283 0.9283314669652856 0.9283314669652856
 397 6296 221.83870967741936 316.1290322580645 677 283 0.9285260482846251 0.9285260482846251
 399 6443 218.3174603174603 311.85714285714283 677 283 0.9146360391122148 0.9146360391122148
 403 6736 214.90625 308.25 677 283 0.8868764845605701 0.8868764845605701
 405 6845 211.60000000000002 304.41538461538465 677 283 0.881373265157049 0.881373265157049
 407 6915 208.3939393939394 300.24242424242425 677 283 0.8766449746926971 0.8766449746926971
 406 7012 205.71641791044775 297.8358208955224 678 283 0.8802053622361665 0.8802053622361665
 408 7121 202.69117647058823 294.9705882352941 678 283 0.8811964611711838 0.8811964611711838
 409 7262 199.7536231884058 292.3188405797101 678 283 0.8795097769209584 0.8795097769209584
 410 7350 196.9 289.1142857142857 678 283 0.8782312925170068 0.8782312925170068
 411 7457 194.1267605633803 285.830985915493 678 283 0.8731393321711144 0.8731393321711144
 395 7567 202.69444444444443 301.5694444444444 687 283 0.940795559666975 0.940795559666975
 414 7605 199.91780821917808 297.5342465753424 687 283 0.9370151216305063 0.9370151216305063
 415 7649 197.21621621621622 293.6081081081081 687 283 0.9325402013335077 0.9325402013335077
 416 7673 194.58666666666667 289.8 687 283 0.9306659715886876 0.9306659715886876
 420 7827 192.02631578947367 286.05263157894734 687 283 0.9129934840935224 0.9129934840935224
 421 7888 189.53246753246754 282.4025974025974 687 283 0.9065669371196755 0.9065669371196755
 422 8104 187.1025641025641 278.8333333333333 687 283 0.8828973346495558 0.8828973346495558
 423 8293 184.73417721518987 275.3544303797468 687 283 0.8632581695405764 0.8632581695405764
 424 8371 182.425 272.7 687 283 0.8627404133317406 0.8627404133317406
 425 8427 180.17283950617283 269.4938271604938 687 283 0.8585498991337368 0.8585498991337368
 426 8512 177.97560975609755 266.8048780487805 687 283 0.855733082706767 0.855733082706767
 432 8676 175.83132530120483 263.9759036144578 687 283 0.8432457353619179 0.8432457353619179
 438 8837 173.73809523809524 261.6904761904762 687 283 0.8360303270340613 0.8360303270340613
 446 8953 171.69411764705882 259.11764705882354 687 283 0.8300011169440411 0.8300011169440411
 448 0 0 0 687 284 0 0
 449 0 0 0 687 285 0 0
 452 0 0 0 687 286 0 0
 450 9031 169.69767441860463 256.51162790697674 687 286 0.8267080057579449 0.8267080057579449
 455 0 0 0 687 287 0 0
 447 9075 168.4022988505747 255.2183908045977 688 287 0.8322865013774104 0.8322865013774104
 456 0 0 0 688 288 0 0
 457 0 0 0 688 289 0 0
 433 9103 169.64772727272728 257.3636363636364 701 289 0.8479622102603537 0.8479622102603537
 458 0 0 0 701 290 0 0
 459 0 0 0 701 291 0 0
 460 0 0 0 701 292 0 0
 461 0 0 0 701 293 0 0
 462 0 0 0 701 294 0 0
 463 0 0 0 701 295 0 0
 465 0 0 0 701 296 0 0
 466 0 0 0 701 297 0 0
 464 9316 167.74157303370785 254.95505617977528 701 297 0.8331902103907256 0.8331902103907256
 444 9317 169.17777777777778 257.06666666666666 738 297 0.8489857250187829 0.8489857250187829
 467 0 0 0 738 298 0 0
 470 0 0 0 738 299 0 0
 471 0 0 0 738 300 0 0
 472 0 0 0 738 301 0 0
 473 0 0 0 738 302 0 0
 474 0 0 0 738 303 0 0
 475 0 0 0 738 304 0 0
 476 0 0 0 738 305 0 0
 477 0 0 0 738 306 0 0
 478 0 0 0 738 307 0 0
 445 9642 173.64835164835165 262.39560439560444 816 307 0.8375855631611698 0.8375855631611698
 479 0 0 0 816 308 0 0
 480 0 0 0 816 309 0 0
 441 9816 180.2391304347826 270.14130434782606 914 309 0.84260391198044 0.84260391198044
 443 9825 186.6451612903226 277.6666666666667 1056 309 0.8615776081424936 0.8615776081424936
 482 0 0 0 1056 310 0 0
 483 0 0 0 1056 311 0 0
 484 0 0 0 1056 312 0 0
 486 0 0 0 1056 313 0 0
 487 9930 184.6595744680851 274.75531914893617 1056 313 0.8528700906344411 0.8528700906344411
 488 0 0 0 1056 314 0 0
 490 0 0 0 1056 315 0 0
 491 0 0 0 1056 316 0 0
 493 0 0 0 1056 317 0 0
 494 0 0 0 1056 318 0 0
 496 0 0 0 1056 319 0 0
 427 10145 196.14736842105262 288.69473684210527 1104 319 0.8666338097585017 0.8666338097585017
 497 0 0 0 1104 320 0 0
 498 0 0 0 1104 321 0 0
 499 0 0 0 1104 322 0 0
 500 0 0 0 1104 323 0 0
 501 0 0 0 1104 324 0 0
 502 0 0 0 1104 325 0 0
 503 0 0 0 1104 326 0 0
 504 0 0 0 1104 327 0 0
 505 0 0 0 1104 328 0 0
 507 0 0 0 1104 329 0 0
 508 0 0 0 1104 330 0 0
 509 0 0 0 1104 331 0 0
 510 0 0 0 1104 332 0 0
 511 0 0 0 1104 333 0 0
 512 0 0 0 1104 334 0 0
 513 0 0 0 1104 335 0 0
 515 0 0 0 1104 336 0 0
 516 0 0 0 1104 337 0 0
 519 0 0 0 1104 338 0 0
 520 0 0 0 1104 339 0 0
 431 10420 209.01041666666666 304.34375 1153 339 0.8783109404990403 0.8783109404990403
 521 0 0 0 1153 340 0 0
 514 10438 207.50515463917526 302.02061855670104 1160 340 0.8783291818356007 0.8783291818356007
 518 10439 205.7551020408163 299.39795918367344 1164 340 0.8791071941756873 0.8791071941756873
 522 0 0 0 1164 341 0 0
 523 0 0 0 1164 342 0 0
 524 0 0 0 1164 343 0 0
 525 0 0 0 1164 344 0 0
 527 0 0 0 1164 345 0 0
 528 0 0 0 1164 346 0 0
 529 0 0 0 1164 347 0 0
 530 0 0 0 1164 348 0 0
 531 0 0 0 1164 349 0 0
 532 0 0 0 1164 350 0 0
 533 0 0 0 1164 351 0 0
 534 0 0 0 1164 352 0 0
 535 0 0 0 1164 353 0 0
 536 0 0 0 1164 354 0 0
 537 0 0 0 1164 355 0 0
 453 10814 217.7777777777778 314.26262626262627 1164 355 0.8832994266691326 0.8832994266691326
 538 0 0 0 1164 356 0 0
 539 0 0 0 1164 357 0 0
 540 0 0 0 1164 358 0 0
 541 0 0 0 1164 359 0 0
 543 0 0 0 1164 360 0 0
 545 0 0 0 1164 361 0 0
 546 0 0 0 1164 362 0 0
 547 0 0 0 1164 363 0 0
 548 0 0 0 1164 364 0 0
 549 0 0 0 1164 365 0 0
 550 0 0 0 1164 366 0 0
 551 0 0 0 1164 367 0 0
 553 0 0 0 1164 368 0 0
 554 0 0 0 1164 369 0 0
 555 0 0 0 1164 370 0 0
 556 0 0 0 1164 371 0 0
 557 0 0 0 1164 372 0 0
 559 0 0 0 1164 373 0 0
 561 0 0 0 1164 374 0 0
 562 0 0 0 1164 375 0 0
 489 11313 226.37 324.61 1278 375 0.8683815079996464 0.8683815079996464
 563 0 0 0 1278 376 0 0
 564 0 0 0 1278 377 0 0
 565 0 0 0 1278 378 0 0
 481 11409 236.82178217821783 337.28712871287127 1392 378 0.8893855727934087 0.8893855727934087
 566 0 0 0 1392 379 0 0
 567 0 0 0 1392 380 0 0
 558 11462 236.45098039215685 336.45098039215685 1392 380 0.889897051125458 0.889897051125458
 568 0 0 0 1392 381 0 0
 570 0 0 0 1392 382 0 0
 571 0 0 0 1392 383 0 0
 572 0 0 0 1392 384 0 0
 573 11631 234.15533980582524 333.19417475728153 1392 384 0.8770527039807411 0.8770527039807411
 574 0 0 0 1392 385 0 0
 576 0 0 0 1392 386 0 0
 575 11673 231.90384615384616 330.03846153846155 1392 386 0.874325366229761 0.874325366229761
 577 0 0 0 1392 387 0 0
 578 0 0 0 1392 388 0 0
 579 0 0 0 1392 389 0 0
 581 0 0 0 1392 390 0 0
 582 0 0 0 1392 391 0 0
 583 0 0 0 1392 392 0 0
 492 11832 243.26666666666668 343.93333333333334 1394 392 0.8933400946585531 0.8933400946585531
 584 0 0 0 1394 393 0 0
 585 0 0 0 1394 394 0 0
 586 11916 240.97169811320754 340.87735849056605 1394 394 0.8887210473313192 0.8887210473313192
 588 0 0 0 1394 395 0 0
 589 0 0 0 1394 396 0 0
 590 0 0 0 1394 397 0 0
 591 0 0 0 1394 398 0 0
 592 0 0 0 1394 399 0 0
 593 0 0 0 1394 400 0 0
 594 0 0 0 1394 401 0 0
 595 0 0 0 1394 402 0 0
 598 0 0 0 1394 403 0 0
 599 0 0 0 1394 404 0 0
 600 0 0 0 1394 405 0 0
 601 0 0 0 1394 406 0 0
 602 0 0 0 1394 407 0 0
 603 0 0 0 1394 408 0 0
 604 0 0 0 1394 409 0 0
 605 0 0 0 1394 410 0 0
 606 0 0 0 1394 411 0 0
 607 0 0 0 1394 412 0 0
 608 0 0 0 1394 413 0 0
 609 0 0 0 1394 414 0 0
 610 0 0 0 1394 415 0 0
 611 0 0 0 1394 416 0 0
 612 0 0 0 1394 417 0 0
 613 0 0 0 1394 418 0 0
 614 0 0 0 1394 419 0 0
 615 0 0 0 1394 420 0 0
 616 0 0 0 1394 421 0 0
 619 0 0 0 1394 422 0 0
 620 0 0 0 1394 423 0 0
 621 0 0 0 1394 424 0 0
 622 0 0 0 1394 425 0 0
 623 0 0 0 1394 426 0 0
 624 0 0 0 1394 427 0 0
 625 0 0 0 1394 428 0 0
 626 0 0 0 1394 429 0 0
 627 0 0 0 1394 430 0 0
 628 0 0 0 1394 431 0 0
 629 0 0 0 1394 432 0 0
 630 0 0 0 1394 433 0 0
 631 0 0 0 1394 434 0 0
 632 0 0 0 1394 435 0 0
 633 0 0 0 1394 436 0 0
 634 0 0 0 1394 437 0 0
 635 0 0 0 1394 438 0 0
 636 0 0 0 1394 439 0 0
 637 0 0 0 1394 440 0 0
 638 0 0 0 1394 441 0 0
 639 0 0 0 1394 442 0 0
 640 0 0 0 1394 443 0 0
 641 0 0 0 1394 444 0 0
 642 0 0 0 1394 445 0 0
 643 0 0 0 1394 446 0 0
 644 0 0 0 1394 447 0 0
 645 0 0 0 1394 448 0 0
 646 0 0 0 1394 449 0 0
 647 0 0 0 1394 450 0 0
 648 0 0 0 1394 451 0 0
 649 0 0 0 1394 452 0 0
 650 0 0 0 1394 453 0 0
 651 0 0 0 1394 454 0 0
 652 0 0 0 1394 455 0 0
 653 0 0 0 1394 456 0 0
 654 0 0 0 1394 457 0 0
 655 0 0 0 1394 458 0 0
 656 0 0 0 1394 459 0 0
 657 0 0 0 1394 460 0 0
 658 0 0 0 1394 461 0 0
 659 0 0 0 1394 462 0 0
 660 0 0 0 1394 463 0 0
 661 0 0 0 1394 464 0 0
 662 0 0 0 1394 465 0 0
 663 0 0 0 1394 466 0 0
 664 0 0 0 1394 467 0 0
 665 0 0 0 1394 468 0 0
 666 0 0 0 1394 469 0 0
 667 0 0 0 1394 470 0 0
 668 0 0 0 1394 471 0 0
 669 0 0 0 1394 472 0 0
 670 0 0 0 1394 473 0 0
 671 0 0 0 1394 474 0 0
 672 0 0 0 1394 475 0 0
 673 0 0 0 1394 476 0 0
 674 0 0 0 1394 477 0 0
 675 0 0 0 1394 478 0 0
 676 0 0 0 1394 479 0 0
 677 0 0 0 1394 480 0 0
 678 0 0 0 1394 481 0 0
 679 0 0 0 1394 482 0 0
 680 0 0 0 1394 483 0 0
 681 0 0 0 1394 484 0 0
 682 0 0 0 1394 485 0 0
 683 0 0 0 1394 486 0 0
 684 0 0 0 1394 487 0 0
 685 0 0 0 1394 488 0 0
 686 0 0 0 1394 489 0 0
 687 0 0 0 1394 490 0 0
 688 0 0 0 1394 491 0 0
 689 0 0 0 1394 492 0 0
 690 0 0 0 1394 493 0 0
 691 0 0 0 1394 494 0 0
 692 0 0 0 1394 495 0 0
 693 0 0 0 1394 496 0 0
 694 0 0 0 1394 497 0 0
 695 0 0 0 1394 498 0 0
 696 0 0 0 1394 499 0 0
 697 0 0 0 1394 500 0 0
 698 0 0 0 1394 501 0 0
 699 0 0 0 1394 502 0 0
 700 0 0 0 1394 503 0 0
 701 0 0 0 1394 504 0 0
 702 0 0 0 1394 505 0 0
 703 0 0 0 1394 506 0 0
 704 0 0 0 1394 507 0 0
 705 0 0 0 1394 508 0 0
 706 0 0 0 1394 509 0 0
 707 0 0 0 1394 510 0 0
 708 0 0 0 1394 511 0 0
 709 0 0 0 1394 512 0 0
 710 0 0 0 1394 513 0 0
 711 0 0 0 1394 514 0 0
 712 0 0 0 1394 515 0 0
 713 0 0 0 1394 516 0 0
 714 0 0 0 1394 517 0 0
 715 0 0 0 1394 518 0 0
 716 0 0 0 1394 519 0 0
 717 0 0 0 1394 520 0 0
 718 0 0 0 1394 521 0 0
 719 0 0 0 1394 522 0 0
 720 0 0 0 1394 523 0 0
 721 0 0 0 1394 524 0 0
 722 0 0 0 1394 525 0 0
 723 0 0 0 1394 526 0 0
 724 0 0 0 1394 527 0 0
 725 0 0 0 1394 528 0 0
 726 0 0 0 1394 529 0 0
 727 0 0 0 1394 530 0 0
 728 0 0 0 1394 531 0 0
 729 0 0 0 1394 532 0 0
 730 0 0 0 1394 533 0 0
 731 0 0 0 1394 534 0 0
 732 0 0 0 1394 535 0 0
 733 0 0 0 1394 536 0 0
 734 0 0 0 1394 537 0 0
 735 0 0 0 1394 538 0 0
 736 0 0 0 1394 539 0 0
 737 0 0 0 1394 540 0 0
 738 0 0 0 1394 541 0 0
 739 0 0 0 1394 542 0 0
