 job_id  cmax  Mean_waiting_time  Mean_turnaround_time  Number_of_interruptions  Number_of_rejections Competitive_factor Utilization
 206 3047 457.01408450704224 533.3521126760563 10 0 0.5929329395033366 0.5929329395033366
 166 3071 462.2222222222222 538.4166666666666 10 0 0.5954629328123304 0.5954629328123304
 23 3114 476.58904109589037 553.3287671232877 10 0 0.5996574609291372 0.5996574609291372
 181 3118 481.93243243243245 558.5945945945946 10 0 0.6064785118665812 0.6064785118665812
 74 3143 487.65333333333336 564.2533333333333 10 0 0.6092904867960547 0.6092904867960547
 96 3163 493.7631578947368 570.0 10 0 0.6106017493940352 0.6106017493940352
 207 3190 499.5584415584416 575.7402597402598 10 0 0.612957157784744 0.612957157784744
 124 3215 505.6923076923077 581.8205128205128 10 0 0.6156557801969933 0.6156557801969933
 172 3263 512.1518987341772 588.2405063291139 10 0 0.6140565941362754 0.6140565941362754
 57 3284 526.65 603.3000000000001 10 0 0.6224116930572473 0.6224116930572473
 180 3287 532.9876543209876 609.5802469135803 10 0 0.6291451171280803 0.6291451171280803
 155 3338 539.8048780487806 616.3780487804878 10 0 0.6270221689634512 0.6270221689634512
 127 3342 546.7710843373494 623.1204819277109 10 0 0.6320566527029723 0.6320566527029723
 209 3359 553.4642857142857 629.7619047619047 10 0 0.6360027786047435 0.6360027786047435
 100 3414 560.7882352941176 637.0823529411765 10 0 0.6331771138449521 0.6331771138449521
 162 3432 568.0697674418604 644.3255813953489 10 0 0.6369463869463869 0.6369463869463869
 58 3468 582.816091954023 659.6436781609195 10 0 0.6424452133794695 0.6424452133794695
 123 3490 590.3863636363636 667.2045454545455 10 0 0.6456542502387774 0.6456542502387774
 203 3506 597.8539325842696 674.6404494382023 10 0 0.6497432972047917 0.6497432972047917
 198 3529 605.5555555555555 682.1666666666667 10 0 0.6512704259941438 0.6512704259941438
 189 3565 613.3406593406594 689.934065934066 10 0 0.6517064048620851 0.6517064048620851
 75 3584 621.304347826087 697.9130434782609 10 0 0.6555059523809523 0.6555059523809523
 134 3593 629.2688172043012 705.741935483871 10 0 0.6598014658131552 0.6598014658131552
 157 3641 637.4042553191489 713.8723404255319 10 0 0.6580609722603681 0.6580609722603681
 145 3657 645.6842105263157 722.021052631579 10 0 0.6610154042475618 0.6610154042475618
 156 3661 653.6770833333333 730.0208333333333 10 0 0.6673040152963671 0.6673040152963671
 196 3718 662.0412371134021 738.3917525773196 10 0 0.6639770485924332 0.6639770485924332
 82 3722 670.5510204081633 746.7857142857142 10 0 0.669084721475909 0.669084721475909
 84 3739 678.929292929293 755.1818181818182 10 0 0.6729963448337345 0.6729963448337345
 214 3786 687.57 763.7 10 0 0.6702764571227329 0.6702764571227329
 213 3797 696.009900990099 772.1683168316832 10 0 0.6752699499604952 0.6752699499604952
 111 3822 704.6274509803922 780.8529411764706 10 0 0.6780917495203209 0.6780917495203209
 150 3851 713.4757281553398 789.5922330097087 10 0 0.6786116160304683 0.6786116160304683
 147 3877 722.2692307692308 798.423076923077 10 0 0.6809388702605107 0.6809388702605107
 86 3906 731.2095238095238 807.4380952380953 10 0 0.6830517153097798 0.6830517153097798
 199 3916 740.1037735849056 816.2264150943396 10 0 0.6868403132448077 0.6868403132448077
 131 3958 749.1775700934579 825.3457943925233 10 0 0.686373589354893 0.686373589354893
 163 3989 758.2962962962963 834.5277777777777 10 0 0.687975265312944 0.687975265312944
 208 4038 767.6697247706422 843.9357798165138 10 0 0.6862308073303616 0.6862308073303616
 59 4052 782.7363636363636 859.5454545454545 10 0 0.6950477130635078 0.6950477130635078
 148 4074 792.081081081081 868.9639639639639 10 0 0.6982490590738013 0.6982490590738013
 138 4119 801.7053571428571 878.625 10 0 0.6971756898923687 0.6971756898923687
 190 4121 811.2123893805309 888.0619469026549 10 0 0.7024185068349106 0.7024185068349106
 78 4160 820.8859649122807 897.8157894736842 10 0 0.7027243589743589 0.7027243589743589
 130 4192 830.7478260869565 907.6260869565217 10 0 0.7030057251908397 0.7030057251908397
 200 4202 840.3275862068965 917.2586206896551 10 0 0.7079168649849278 0.7079168649849278
 87 4246 850.2307692307693 927.2393162393163 10 0 0.7073323912702151 0.7073323912702151
 193 4262 860.1101694915254 937.0593220338983 10 0 0.7101517284529955 0.7101517284529955
 218 4285 869.8823529411765 946.8823529411765 10 0 0.7127965772073124 0.7127965772073124
 149 4332 879.9416666666666 957.0166666666667 10 0 0.7116805170821792 0.7116805170821792
 135 4333 889.9834710743802 967.00826446281 10 0 0.7169782290945458 0.7169782290945458
 71 4371 900.1147540983607 977.2131147540985 10 0 0.7173034393350111 0.7173034393350111
 152 4404 910.3821138211383 987.4308943089432 10 0 0.7173024523160763 0.7173024523160763
 210 4419 920.4112903225806 997.5403225806451 10 0 0.7214301878252999 0.7214301878252999
 132 4458 930.688 1007.8960000000001 10 0 0.7216240466576941 0.7216240466576941
 161 4475 941.015873015873 1018.1746031746031 10 0 0.724171322160149 0.724171322160149
 79 4514 951.3937007874016 1028.6929133858268 10 0 0.7249298478806675 0.7249298478806675
 119 4546 961.875 1039.2578125 10 0 0.7262795131250916 0.7262795131250916
 168 4546 972.2635658914728 1049.5968992248063 10 0 0.7314855550667253 0.7314855550667253
 89 4611 982.8846153846155 1060.3692307692309 10 0 0.7281862213547314 0.7281862213547314
 104 4619 993.5725190839694 1071.0229007633588 10 0 0.7321931153929422 0.7321931153929422
 93 4635 1004.1060606060606 1081.6439393939395 10 0 0.7360661632506292 0.7360661632506292
 118 4692 1015.0075187969924 1092.5112781954886 10 0 0.73231031543052 0.73231031543052
 154 4711 1025.6492537313432 1103.3208955223881 10 0 0.7364324630297885 0.7364324630297885
 195 4726 1036.2666666666667 1114.0370370370372 10 0 0.7405134715756806 0.7405134715756806
 101 4766 1047.2426470588234 1124.985294117647 10 0 0.7394740523150091 0.7394740523150091
 174 4811 1058.1167883211679 1136.021897810219 10 0 0.7394859003672141 0.7394859003672141
 165 4818 1068.9565217391305 1146.963768115942 10 0 0.7447765324477653 0.7447765324477653
 169 4839 1079.9208633093526 1157.8920863309354 10 0 0.7465729833987739 0.7465729833987739
 191 4913 1091.2285714285713 1169.1714285714286 10 0 0.7403487346495692 0.7403487346495692
 114 4915 1102.3120567375886 1180.3900709219859 10 0 0.7466259749067481 0.7466259749067481
 160 4919 1113.1408450704225 1191.4295774647887 10 0 0.7533373992003795 0.7533373992003795
 216 4987 1124.4755244755245 1202.7342657342658 10 0 0.7480114965577167 0.7480114965577167
 177 5011 1135.701388888889 1214.0833333333333 10 0 0.7508148739439899 0.7508148739439899
 140 5034 1146.8413793103448 1225.4758620689654 10 0 0.7549993378360482 0.7549993378360482
 151 5063 1158.2808219178082 1236.8972602739725 10 0 0.7556784515109619 0.7556784515109619
 125 5108 1169.7619047619048 1248.503401360544 10 0 0.7553510832680762 0.7553510832680762
 103 5140 1181.4527027027027 1260.1824324324325 10 0 0.7556420233463035 0.7556420233463035
 179 5156 1192.7181208053692 1271.738255033557 10 0 0.7611843806568399 0.7611843806568399
 83 5218 1204.6266666666668 1283.64 10 0 0.7571227801200971 0.7571227801200971
 60 5273 1220.6026490066224 1300.1854304635763 10 0 0.7596561097414501 0.7596561097414501
 185 5282 1232.1842105263156 1312.0723684210525 10 0 0.7663132651773318 0.7663132651773318
 99 5296 1244.1045751633987 1323.9803921568628 10 0 0.7691968781470292 0.7691968781470292
 235 5298 1246.9480519480521 1326.409090909091 10 0 0.769913174782937 0.769913174782937
 237 5359 1249.6645161290323 1329.0064516129032 10 0 0.764943708403309 0.764943708403309
 137 5371 1261.5641025641025 1341.0256410256409 10 0 0.7693167008005958 0.7693167008005958
 112 5374 1273.4777070063694 1352.9299363057326 10 0 0.7737253442500931 0.7737253442500931
 248 5380 1271.512658227848 1350.5949367088608 10 0 0.7741635687732342 0.7741635687732342
 254 5383 1265.9182389937107 1344.5220125786163 10 0 0.7739178896526101 0.7739178896526101
 381 5390 1259.1125000000002 1337.2687500000002 10 0 0.7733457019171305 0.7733457019171305
 373 5422 1253.4347826086955 1331.3043478260868 10 0 0.7707488011803763 0.7707488011803763
 212 5452 1265.4259259259259 1343.2962962962963 10 0 0.7712765957446809 0.7712765957446809
 211 5469 1277.2515337423313 1355.2453987730062 10 0 0.7748521972328885 0.7748521972328885
 299 5476 1271.8353658536587 1349.6829268292684 10 0 0.7771487703920137 0.7771487703920137
 360 5529 1266.7515151515152 1344.448484848485 10 0 0.7728944354012178 0.7728944354012178
 146 5531 1278.8975903614457 1356.6024096385543 10 0 0.7773760019285241 0.7773760019285241
 186 5571 1290.9640718562875 1368.8143712574852 10 0 0.7778974451026147 0.7778974451026147
 276 5584 1286.2440476190475 1363.9583333333333 10 0 0.7793696275071633 0.7793696275071633
 215 5609 1298.4674556213017 1376.1834319526627 10 0 0.7805312889998217 0.7805312889998217
 386 0 0 0 10 1 0 0
 374 5639 1294.0 1371.5823529411764 10 1 0.7796299580303836 0.7796299580303836
 387 0 0 0 10 2 0 0
 175 5676 1306.298245614035 1384.0409356725145 10 2 0.7807141179234203 0.7807141179234203
 85 5690 1318.75 1396.5116279069766 10 2 0.7835383714118336 0.7835383714118336
 348 5698 1314.5838150289017 1392.236994219653 10 2 0.7858897858897859 0.7858897858897859
 285 5758 1310.8563218390805 1388.4080459770114 10 2 0.7811740187565127 0.7811740187565127
 192 5770 1323.4457142857143 1401.0114285714285 10 2 0.7841709994222993 0.7841709994222993
 142 5783 1335.8579545454545 1413.5909090909092 10 2 0.7885757104155859 0.7885757104155859
 349 5820 1332.361581920904 1410.0056497175142 10 2 0.7871134020618556 0.7871134020618556
 76 5852 1345.1573033707864 1422.8258426966293 10 2 0.7874800637958532 0.7874800637958532
 295 5884 1342.0391061452515 1419.6312849162011 10 2 0.786823022886925 0.786823022886925
 194 5891 1354.6222222222223 1432.3833333333334 10 2 0.791999094664177 0.791999094664177
 105 5935 1367.5193370165746 1445.3093922651933 10 2 0.7907891041842179 0.7907891041842179
 356 5954 1364.6318681318683 1442.379120879121 10 2 0.7921845258089799 0.7921845258089799
 219 6000 1377.4590163934427 1455.377049180328 10 2 0.7921666666666667 0.7921666666666667
 170 6017 1390.4184782608695 1468.3586956521738 10 2 0.794471220431001 0.794471220431001
 367 6026 1387.8216216216217 1465.7297297297298 10 2 0.7972673968359332 0.7972673968359332
 321 6099 1385.6827956989248 1463.5645161290324 10 2 0.7917144887139969 0.7917144887139969
 77 6101 1398.898395721925 1476.8128342245989 10 2 0.7960443643118614 0.7960443643118614
 95 6111 1411.8723404255318 1489.9627659574467 10 2 0.8007963781159657 0.8007963781159657
 333 6172 1410.015873015873 1488.079365079365 10 2 0.7968243681140635 0.7968243681140635
 182 6184 1423.257894736842 1501.3473684210526 10 2 0.7997520482966796 0.7997520482966796
 80 6223 1436.4921465968587 1514.759162303665 10 2 0.8007391933151213 0.8007391933151213
 315 6247 1434.9322916666665 1513.1822916666665 10 2 0.8016647991035697 0.8016647991035697
 202 6267 1448.259067357513 1526.5336787564768 10 2 0.8035210893037604 0.8035210893037604
 365 6322 1446.9948453608247 1525.2525773195875 10 2 0.8004850785616366 0.8004850785616366
 90 6350 1460.4051282051282 1538.9128205128204 10 2 0.8036220472440945 0.8036220472440945
 92 6352 1473.8979591836733 1552.4387755102039 10 2 0.8078295549958019 0.8078295549958019
 322 6400 1472.9441624365481 1551.4822335025378 10 2 0.8058333333333333 0.8058333333333333
 106 6437 1486.6616161616164 1565.2323232323233 10 2 0.805603024183108 0.805603024183108
 91 6480 1500.2412060301508 1579.070351758794 10 2 0.8069444444444445 0.8069444444444445
 344 6480 1499.54 1578.375 10 2 0.811059670781893 0.811059670781893
 159 6522 1513.3034825870645 1592.1691542288556 10 2 0.8101809260962894 0.8101809260962894
 317 6561 1512.9653465346535 1591.8415841584158 10 2 0.8094802621551592 0.8094802621551592
 158 6607 1526.9458128078818 1605.8522167487686 10 2 0.8081327884566873 0.8081327884566873
 187 6617 1540.563725490196 1619.7549019607843 10 2 0.8138129061508237 0.8138129061508237
 366 6642 1540.448780487805 1619.648780487805 10 2 0.8148148148148148 0.8148148148148148
 226 6682 1550.4805825242718 1629.6116504854367 10 2 0.8131796867205427 0.8131796867205427
 183 6694 1564.4009661835748 1643.5700483091787 10 2 0.81605417787073 0.81605417787073
 231 6698 1572.1009615384617 1650.9663461538462 10 2 0.8163630934607345 0.8163630934607345
 327 6724 1572.2583732057415 1651.138755980861 10 2 0.8172714653975808 0.8172714653975808
 227 6769 1582.1142857142859 1660.957142857143 10 2 0.8153346136800118 0.8153346136800118
 109 6785 1596.090047393365 1674.9905213270144 10 2 0.817882584131663 0.817882584131663
 284 6807 1596.5471698113206 1675.4669811320755 10 2 0.8193036579991185 0.8193036579991185
 108 6876 1610.7511737089203 1689.7276995305165 10 2 0.8154935039751794 0.8154935039751794
 370 6893 1611.4626168224297 1690.4719626168223 10 2 0.8176410851588568 0.8176410851588568
 184 6966 1625.832558139535 1704.893023255814 10 2 0.8133792707436118 0.8133792707436118
 65 6980 1641.8518518518517 1721.523148148148 10 2 0.8218242597898758 0.8218242597898758
 340 6982 1642.8294930875577 1722.5437788018432 10 2 0.8258378688054998 0.8258378688054998
 238 6999 1650.6376146788991 1730.073394495413 10 2 0.8247368671715007 0.8247368671715007
 240 7015 1658.2922374429222 1737.4383561643835 10 2 0.823616060822048 0.823616060822048
 242 7029 1665.7863636363636 1744.6363636363635 10 2 0.8226395409494001 0.8226395409494001
 122 7057 1679.9728506787333 1758.8778280542988 10 2 0.8236738935336073 0.8236738935336073
 288 7072 1681.1891891891892 1760.144144144144 10 2 0.8261689291101055 0.8261689291101055
 229 7087 1689.6367713004483 1768.4977578475336 10 2 0.8271482997036828 0.8271482997036828
 245 7108 1694.9419642857142 1773.5446428571427 10 2 0.8256893640967924 0.8256893640967924
 379 7115 1696.1066666666666 1774.391111111111 10 2 0.8252049660342 0.8252049660342
 383 7121 1696.9115044247787 1774.8761061946902 10 2 0.8247905256752329 0.8247905256752329
 107 7149 1710.9955947136566 1789.0220264317181 10 2 0.8258497691984893 0.8258497691984893
 341 7164 1712.407894736842 1790.4956140350876 10 2 0.8284012655871953 0.8284012655871953
 251 7173 1714.8864628820959 1792.8602620087336 10 2 0.8297783354245086 0.8297783354245086
 358 7229 1716.695652173913 1794.5739130434783 10 2 0.8259325863420482 0.8259325863420482
 173 7240 1730.8008658008657 1808.7359307359307 10 2 0.8288674033149172 0.8288674033149172
 352 7256 1732.4913793103449 1810.4870689655172 10 2 0.8312660786475561 0.8312660786475561
 362 7285 1734.4377682403433 1812.3390557939915 10 2 0.8305193319606498 0.8305193319606498
 120 7332 1748.7136752136753 1826.6752136752139 10 2 0.8293780687397708 0.8293780687397708
 296 7345 1750.8553191489361 1828.740425531915 10 2 0.8306330837304289 0.8306330837304289
 263 7354 1752.8728813559321 1830.843220338983 10 2 0.834058562233705 0.834058562233705
 287 7406 1755.2362869198312 1833.1350210970463 10 2 0.8309478800972184 0.8309478800972184
 116 7425 1769.5756302521008 1847.5378151260504 10 2 0.832996632996633 0.832996632996633
 262 7452 1771.899581589958 1849.9456066945604 10 2 0.8343621399176955 0.8343621399176955
 307 7467 1774.3999999999999 1852.375 10 2 0.8354091335208249 0.8354091335208249
 197 7517 1788.8174273858922 1866.850622406639 10 2 0.8339319764090284 0.8339319764090284
 361 7528 1791.4421487603306 1869.404958677686 10 2 0.8354144527098831 0.8354144527098831
 347 7557 1793.9958847736627 1872.0699588477369 10 2 0.8368400158793172 0.8368400158793172
 302 7592 1796.8688524590166 1874.8852459016393 10 2 0.8357920618194591 0.8357920618194591
 88 7611 1811.3959183673471 1889.4775510204083 10 2 0.8378224499627732 0.8378224499627732
 289 7657 1814.4390243902442 1892.467479674797 10 2 0.8356188237342737 0.8356188237342737
 273 7670 1817.3238866396762 1895.4939271255062 10 2 0.8391134289439374 0.8391134289439374
 113 7705 1831.9596774193549 1910.1935483870968 10 2 0.8393683755137357 0.8393683755137357
 335 7723 1835.1204819277107 1913.305220883534 10 2 0.8402606931675947 0.8402606931675947
 398 7743 1831.232 1909.396 10 2 0.8412329415816436 0.8412329415816436
 291 7793 1834.6573705179283 1912.7888446215138 10 2 0.8388297189785705 0.8388297189785705
 176 7800 1849.3253968253966 1927.5238095238094 10 2 0.8421367521367521 0.8421367521367521
 405 7802 1843.8023715415018 1921.9249011857705 10 2 0.8444415961719217 0.8444415961719217
 364 7866 1847.3700787401574 1925.4724409448818 10 2 0.8406644630900924 0.8406644630900924
 136 7896 1862.2156862745098 1940.3882352941175 10 2 0.8415231340763256 0.8415231340763256
 408 7905 1856.03125 1934.30078125 10 2 0.8449082858950031 0.8449082858950031
 343 7940 1859.8054474708172 1938.058365758755 10 2 0.8442905121746431 0.8442905121746431
 411 7962 1852.596899224806 1930.7635658914728 10 2 0.8443021016495018 0.8443021016495018
 110 7993 1867.5791505791506 1945.818532818533 10 2 0.8450727720088411 0.8450727720088411
 304 8015 1871.576923076923 1949.8038461538463 10 2 0.8458723227282179 0.8458723227282179
 303 8090 1875.831417624521 1954.0459770114942 10 2 0.8411207251751133 0.8411207251751133
 164 8090 1890.889312977099 1969.175572519084 10 2 0.8451174289245983 0.8451174289245983
 414 8110 1883.6996197718631 1961.7148288973383 10 2 0.8433210028771064 0.8433210028771064
 293 8169 1888.1477272727273 1966.1666666666667 10 2 0.8404537479087608 0.8404537479087608
 115 8188 1903.3849056603774 1981.4792452830188 10 2 0.8424930793030451 0.8424930793030451
 417 8205 1896.2293233082705 1974.048872180451 10 2 0.8409506398537477 0.8409506398537477
 328 8250 1900.8576779026218 1978.689138576779 10 2 0.8396363636363636 0.8396363636363636
 384 8273 1902.6716417910447 1981.3320895522388 13 2 0.8493895805632782 0.8493895805632782
 217 8285 1917.9368029739776 1996.6654275092935 13 2 0.8520619593643131 0.8520619593643131
 418 8290 1910.8333333333335 1989.288888888889 13 2 0.8517490952955368 0.8517490952955368
 267 8332 1915.6642066420663 1994.1328413284132 13 2 0.8507361177788446 0.8507361177788446
 153 8383 1931.1029411764705 2009.6433823529412 13 2 0.8494572348801145 0.8494572348801145
 363 8413 1936.076923076923 2014.6263736263736 13 2 0.8496374658266967 0.8496374658266967
 205 8483 1951.6605839416059 2030.2883211678832 13 2 0.8465558568116626 0.8465558568116626
 258 8497 1956.8690909090908 2035.5163636363636 13 2 0.8484563179161273 0.8484563179161273
 260 8583 1962.3442028985507 2041.018115942029 13 2 0.8432948852382617 0.8432948852382617
 204 8585 1978.0252707581228 2056.783393501805 13 2 0.8470588235294118 0.8470588235294118
 269 8669 1983.6906474820146 2062.474820143885 13 2 0.8421578805706156 0.8421578805706156
 419 8682 1976.5806451612902 2056.390681003584 13 2 0.8549105428856638 0.8549105428856638
 94 8690 1992.4607142857142 2072.360714285714 13 2 0.8581511315688531 0.8581511315688531
 351 8754 1998.2811387900356 2078.1992882562276 13 2 0.8551138527149493 0.8551138527149493
 117 8796 2014.336879432624 2094.3475177304963 13 2 0.8550477489768077 0.8550477489768077
 272 8846 2020.3780918727914 2100.4310954063603 13 2 0.8536815133016806 0.8536815133016806
 171 8902 2036.5845070422536 2116.728873239437 13 2 0.8522803864300157 0.8522803864300157
 425 8932 2029.438596491228 2109.3473684210526 13 2 0.8499029705926258 0.8499029705926258
 353 8943 2035.6468531468531 2115.6153846153848 13 2 0.8524730701852473 0.8524730701852473
 139 9012 2052.0174216027876 2132.090592334495 13 2 0.8500147950880308 0.8500147950880308
 279 9053 2058.4756944444443 2138.652777777778 13 2 0.8502153982105379 0.8502153982105379
 188 9122 2075.0103806228376 2155.2906574394465 13 2 0.8478038441862165 0.8478038441862165
 325 9167 2081.706896551724 2162.103448275862 13 2 0.8477873531871568 0.8477873531871568
 141 9233 2098.450171821306 2178.951890034364 13 2 0.8457345030506517 0.8457345030506517
 342 9286 2105.400684931507 2186.0342465753424 13 2 0.8451791226936607 0.8451791226936607
 178 9347 2122.307167235495 2203.0546075085326 13 2 0.8437288256481581 0.8437288256481581
 274 9411 2129.5646258503402 2210.4625850340135 13 2 0.8424184464987781 0.8424184464987781
 437 9429 2122.345762711864 2203.5559322033896 13 2 0.8469261498214727 0.8469261498214727
 126 9466 2139.439189189189 2220.777027027027 13 2 0.8478061835340517 0.8478061835340517
 225 9505 2154.06734006734 2235.2626262626263 13 2 0.8456952481150272 0.8456952481150272
 450 9536 2146.8389261744965 2227.8791946308725 13 2 0.8441694630872483 0.8441694630872483
 454 9581 2139.6588628762543 2220.515050167224 13 2 0.8411091396166023 0.8411091396166023
 223 9583 2155.52 2236.366666666667 13 2 0.8436467355386275 0.8436467355386275
 427 9608 2149.136212624585 2230.7873754152824 16 2 0.8526575076325285 0.8526575076325285
 9 9690 2168.8079470198677 2251.953642384106 18 2 0.8637770897832817 0.8637770897832817
 392 9706 2171.960396039604 2254.884488448845 18 2 0.8629026718868054 0.8629026718868054
 81 9710 2189.2335526315787 2272.302631578947 18 2 0.8669069687607278 0.8669069687607278
 230 9729 2202.367213114754 2285.226229508197 18 2 0.8658649398704903 0.8658649398704903
 233 9745 2215.3202614379084 2297.9607843137255 18 2 0.8649905934667351 0.8649905934667351
 397 9749 2217.7068403908797 2300.218241042345 18 2 0.8661059253940575 0.8661059253940575
 412 9753 2216.3896103896104 2298.6461038961043 18 2 0.8658874192556136 0.8658874192556136
 421 9758 2213.63430420712 2295.640776699029 18 2 0.8656145384983261 0.8656145384983261
 232 9763 2226.4387096774194 2308.238709677419 18 2 0.8657857898869883 0.8657857898869883
 410 9826 2225.6173633440512 2307.372990353698 18 2 0.8625415564149536 0.8625415564149536
 422 9830 2222.397435897436 2303.903846153846 18 2 0.8623262122753476 0.8623262122753476
 468 9873 2215.297124600639 2296.6102236421725 18 2 0.8592795165265539 0.8592795165265539
 469 9894 2208.2866242038217 2289.407643312102 18 2 0.8581631965500977 0.8581631965500977
