 job_id  Cmax  Mean_waiting_time  Mean_bounded_slowndown  Mean_number_of_interruptions_per_job  Percentage_of_rejections  Competitive_factor  Utilization 
 590 0 0 0 53 486 0 0
 591 0 0 0 53 487 0 0
 592 0 0 0 53 488 0 0
 593 0 0 0 53 489 0 0
 594 0 0 0 53 490 0 0
 595 0 0 0 53 491 0 0
 596 0 0 0 53 492 0 0
 597 0 0 0 53 493 0 0
 598 0 0 0 53 494 0 0
 599 0 0 0 53 495 0 0
 600 0 0 0 53 496 0 0
 601 0 0 0 53 497 0 0
 602 0 0 0 53 498 0 0
 603 0 0 0 53 499 0 0
 604 0 0 0 53 500 0 0
 605 0 0 0 53 501 0 0
 606 0 0 0 53 502 0 0
 607 0 0 0 53 503 0 0
 608 0 0 0 53 504 0 0
 609 0 0 0 53 505 0 0
 610 0 0 0 53 506 0 0
 611 0 0 0 53 507 0 0
 612 0 0 0 53 508 0 0
 613 0 0 0 53 509 0 0
 614 0 0 0 53 510 0 0
 615 0 0 0 53 511 0 0
 616 0 0 0 53 512 0 0
 617 0 0 0 53 513 0 0
 618 12901 150.3861386138614 1.0968933327152732 0.5247524752475248 83.55048859934854 0.7707460834496666 0.7707460834496666
 619 0 0 0 53 514 0 0
 620 0 0 0 53 515 0 0
 621 0 0 0 53 516 0 0
 622 0 0 0 53 517 0 0
 623 0 0 0 53 518 0 0
 624 0 0 0 53 519 0 0
 625 0 0 0 53 520 0 0
 626 0 0 0 53 521 0 0
 627 0 0 0 53 522 0 0
 628 0 0 0 53 523 0 0
 629 0 0 0 53 524 0 0
 630 0 0 0 53 525 0 0
 631 0 0 0 53 526 0 0
 632 0 0 0 53 527 0 0
 633 0 0 0 53 528 0 0
 634 0 0 0 53 529 0 0
 635 0 0 0 53 530 0 0
 636 0 0 0 53 531 0 0
 637 0 0 0 53 532 0 0
 638 0 0 0 53 533 0 0
 639 0 0 0 53 534 0 0
 640 0 0 0 53 535 0 0
 641 0 0 0 53 536 0 0
 642 0 0 0 53 537 0 0
 643 0 0 0 53 538 0 0
 644 0 0 0 53 539 0 0
 645 0 0 0 53 540 0 0
 646 0 0 0 53 541 0 0
 647 0 0 0 53 542 0 0
 648 0 0 0 53 543 0 0
 649 0 0 0 53 544 0 0
 650 0 0 0 53 545 0 0
 651 0 0 0 53 546 0 0
 652 0 0 0 53 547 0 0
 653 0 0 0 53 548 0 0
 654 0 0 0 53 549 0 0
 655 0 0 0 53 550 0 0
 656 0 0 0 53 551 0 0
 657 0 0 0 53 552 0 0
 658 0 0 0 53 553 0 0
 659 0 0 0 53 554 0 0
 660 0 0 0 53 555 0 0
 661 0 0 0 53 556 0 0
 662 0 0 0 53 557 0 0
 663 0 0 0 53 558 0 0
 664 0 0 0 53 559 0 0
 665 0 0 0 53 560 0 0
 666 0 0 0 53 561 0 0
 667 0 0 0 53 562 0 0
 668 0 0 0 53 563 0 0
 669 0 0 0 53 564 0 0
 670 0 0 0 53 565 0 0
 671 0 0 0 53 566 0 0
 672 0 0 0 53 567 0 0
 673 0 0 0 53 568 0 0
 674 0 0 0 53 569 0 0
 675 0 0 0 53 570 0 0
 676 0 0 0 53 571 0 0
 677 0 0 0 53 572 0 0
 678 0 0 0 53 573 0 0
 679 0 0 0 53 574 0 0
 680 0 0 0 53 575 0 0
 681 0 0 0 53 576 0 0
 682 0 0 0 53 577 0 0
 683 0 0 0 53 578 0 0
 684 0 0 0 53 579 0 0
 685 0 0 0 53 580 0 0
 686 0 0 0 53 581 0 0
 687 0 0 0 53 582 0 0
 688 0 0 0 53 583 0 0
 689 0 0 0 53 584 0 0
 690 0 0 0 53 585 0 0
 691 0 0 0 53 586 0 0
 692 0 0 0 53 587 0 0
 693 0 0 0 53 588 0 0
 694 0 0 0 53 589 0 0
 695 0 0 0 53 590 0 0
 696 0 0 0 53 591 0 0
 697 0 0 0 53 592 0 0
 698 0 0 0 53 593 0 0
 699 0 0 0 53 594 0 0
 700 0 0 0 53 595 0 0
 701 0 0 0 53 596 0 0
 702 0 0 0 53 597 0 0
 703 0 0 0 53 598 0 0
 704 0 0 0 53 599 0 0
 705 0 0 0 53 600 0 0
 706 0 0 0 53 601 0 0
 707 0 0 0 53 602 0 0
 708 0 0 0 53 603 0 0
 709 0 0 0 53 604 0 0
 710 0 0 0 53 605 0 0
 711 0 0 0 53 606 0 0
 712 0 0 0 53 607 0 0
 713 0 0 0 53 608 0 0
 714 0 0 0 53 609 0 0
 715 0 0 0 53 610 0 0
 716 0 0 0 53 611 0 0
 717 0 0 0 53 612 0 0
 718 0 0 0 53 613 0 0
 719 0 0 0 53 614 0 0
 720 0 0 0 53 615 0 0
 721 0 0 0 53 616 0 0
 722 0 0 0 53 617 0 0
 723 0 0 0 53 618 0 0
 724 0 0 0 53 619 0 0
 725 0 0 0 53 620 0 0
 726 0 0 0 53 621 0 0
 727 0 0 0 53 622 0 0
 728 0 0 0 53 623 0 0
 729 0 0 0 53 624 0 0
 730 0 0 0 53 625 0 0
 731 0 0 0 53 626 0 0
 732 0 0 0 53 627 0 0
 733 0 0 0 53 628 0 0
 734 0 0 0 53 629 0 0
 735 0 0 0 53 630 0 0
 736 0 0 0 53 631 0 0
 737 0 0 0 53 632 0 0
 738 0 0 0 53 633 0 0
 739 0 0 0 53 634 0 0
 740 0 0 0 53 635 0 0
 741 0 0 0 53 636 0 0
 742 0 0 0 53 637 0 0
 743 0 0 0 53 638 0 0
 744 0 0 0 53 639 0 0
 745 0 0 0 53 640 0 0
 746 0 0 0 53 641 0 0
 747 0 0 0 53 642 0 0
 748 0 0 0 53 643 0 0
 749 0 0 0 53 644 0 0
 750 0 0 0 53 645 0 0
 751 0 0 0 53 646 0 0
 752 0 0 0 53 647 0 0
 753 0 0 0 53 648 0 0
 754 0 0 0 53 649 0 0
 755 0 0 0 53 650 0 0
 756 0 0 0 53 651 0 0
 757 0 0 0 53 652 0 0
 758 0 0 0 53 653 0 0
 759 0 0 0 53 654 0 0
 760 0 0 0 53 655 0 0
 761 0 0 0 53 656 0 0
 762 0 0 0 53 657 0 0
 763 0 0 0 53 658 0 0
 764 0 0 0 53 659 0 0
 765 0 0 0 53 660 0 0
 766 0 0 0 53 661 0 0
 767 0 0 0 53 662 0 0
 768 0 0 0 53 663 0 0
 769 0 0 0 53 664 0 0
 770 0 0 0 53 665 0 0
 771 0 0 0 53 666 0 0
 772 0 0 0 53 667 0 0
 774 0 0 0 53 668 0 0
 775 0 0 0 53 669 0 0
 776 0 0 0 53 670 0 0
 236 13921 198.98039215686273 1.1057454003225833 0.6764705882352942 86.78756476683938 0.8978007761966365 0.8978007761966365
 779 0 0 0 69 671 0 0
 780 0 0 0 69 672 0 0
 781 0 0 0 69 673 0 0
 782 0 0 0 69 674 0 0
 778 13990 197.04854368932038 1.1047187459505194 0.6699029126213591 86.74388674388675 0.8941214331688478 0.8941214331688478
 784 0 0 0 69 675 0 0
 777 14014 195.35576923076925 1.110923373393303 0.6730769230769231 86.64955070603338 0.8935889198258014 0.8935889198258014
 785 0 0 0 70 676 0 0
 786 0 0 0 70 677 0 0
 783 14036 193.60000000000002 1.1146288650752716 0.6666666666666667 86.57289002557546 0.892971701475515 0.892971701475515
 787 0 0 0 70 678 0 0
 788 0 0 0 70 679 0 0
 790 0 0 0 70 680 0 0
 791 0 0 0 70 681 0 0
 793 0 0 0 70 682 0 0
 794 0 0 0 70 683 0 0
 792 14123 191.77358490566036 1.1116606682349386 0.660377358490566 86.56527249683143 0.8877514876735619 0.8877514876735619
 795 0 0 0 70 684 0 0
 796 0 0 0 70 685 0 0
 797 0 0 0 70 686 0 0
 798 0 0 0 70 687 0 0
 799 0 0 0 70 688 0 0
 773 14157 191.4485981308411 1.1199629049804065 0.6728971962616822 86.54088050314465 0.8911660777385159 0.8911660777385159
 800 0 0 0 72 689 0 0
 801 0 0 0 72 690 0 0
 802 0 0 0 72 691 0 0
 789 14224 190.2222222222222 1.127005813405823 0.6666666666666666 86.4831038798498 0.8893226419075755 0.8893226419075755
 803 14241 188.4770642201835 1.1258406224571458 0.6605504587155964 86.375 0.8886469017844597 0.8886469017844597
 805 0 0 0 72 692 0 0
 807 0 0 0 72 693 0 0
 806 14281 186.76363636363635 1.1201511622529896 0.6545454545454545 86.3013698630137 0.886331792069497 0.886331792069497
 804 14285 185.12612612612614 1.1226723229534132 0.6576576576576576 86.19402985074626 0.8863986552738479 0.8863986552738479
 808 0 0 0 73 694 0 0
 809 14294 183.47321428571428 1.1162198914984722 0.6517857142857143 86.10421836228288 0.8859802617764401 0.8859802617764401
 811 0 0 0 73 695 0 0
 810 14302 181.8495575221239 1.1081117508657423 0.6460176991150443 86.01485148514851 0.8855543896467296 0.8855543896467296
 812 0 0 0 73 696 0 0
 813 0 0 0 73 697 0 0
 814 0 0 0 73 698 0 0
 815 0 0 0 73 699 0 0
 816 0 0 0 73 700 0 0
 817 0 0 0 73 701 0 0
 818 0 0 0 73 702 0 0
 819 0 0 0 73 703 0 0
 820 0 0 0 73 704 0 0
 821 0 0 0 73 705 0 0
 822 0 0 0 73 706 0 0
 823 0 0 0 73 707 0 0
 824 0 0 0 73 708 0 0
 825 0 0 0 73 709 0 0
 826 0 0 0 73 710 0 0
 827 0 0 0 73 711 0 0
 828 0 0 0 73 712 0 0
 829 0 0 0 73 713 0 0
 830 0 0 0 73 714 0 0
 831 0 0 0 73 715 0 0
 832 0 0 0 73 716 0 0
 833 0 0 0 73 717 0 0
 834 0 0 0 73 718 0 0
 835 0 0 0 73 719 0 0
 836 0 0 0 73 720 0 0
 837 0 0 0 73 721 0 0
 838 0 0 0 73 722 0 0
 839 0 0 0 73 723 0 0
 840 0 0 0 73 724 0 0
 841 0 0 0 73 725 0 0
 842 0 0 0 73 726 0 0
 843 0 0 0 73 727 0 0
 844 0 0 0 73 728 0 0
 845 0 0 0 73 729 0 0
 847 0 0 0 73 730 0 0
 846 14455 180.25438596491227 1.0992686653318322 0.6403508771929824 86.49289099526068 0.8762112403100775 0.8762112403100775
 848 0 0 0 73 731 0 0
 849 0 0 0 73 732 0 0
 850 0 0 0 73 733 0 0
 851 0 0 0 73 734 0 0
 852 0 0 0 73 735 0 0
 853 0 0 0 73 736 0 0
 854 0 0 0 73 737 0 0
 855 0 0 0 73 738 0 0
 856 0 0 0 73 739 0 0
 857 0 0 0 73 740 0 0
 858 0 0 0 73 741 0 0
 859 0 0 0 73 742 0 0
 860 0 0 0 73 743 0 0
 861 0 0 0 73 744 0 0
 862 0 0 0 73 745 0 0
 863 0 0 0 73 746 0 0
 864 0 0 0 73 747 0 0
 865 0 0 0 73 748 0 0
 866 0 0 0 73 749 0 0
 867 0 0 0 73 750 0 0
 868 0 0 0 73 751 0 0
 869 0 0 0 73 752 0 0
 870 0 0 0 73 753 0 0
 871 0 0 0 73 754 0 0
 872 0 0 0 73 755 0 0
 873 0 0 0 73 756 0 0
 874 0 0 0 73 757 0 0
 875 0 0 0 73 758 0 0
 876 0 0 0 73 759 0 0
 877 0 0 0 73 760 0 0
 878 0 0 0 73 761 0 0
 879 0 0 0 73 762 0 0
 880 0 0 0 73 763 0 0
 881 0 0 0 73 764 0 0
 882 0 0 0 73 765 0 0
 883 0 0 0 73 766 0 0
 884 0 0 0 73 767 0 0
 885 0 0 0 73 768 0 0
 886 0 0 0 73 769 0 0
 887 0 0 0 73 770 0 0
 888 0 0 0 73 771 0 0
 889 0 0 0 73 772 0 0
 890 0 0 0 73 773 0 0
 891 0 0 0 73 774 0 0
 892 0 0 0 73 775 0 0
 893 0 0 0 73 776 0 0
 894 0 0 0 73 777 0 0
 895 0 0 0 73 778 0 0
 896 0 0 0 73 779 0 0
 897 0 0 0 73 780 0 0
 898 0 0 0 73 781 0 0
 899 0 0 0 73 782 0 0
 900 0 0 0 73 783 0 0
 901 0 0 0 73 784 0 0
 902 0 0 0 73 785 0 0
 903 0 0 0 73 786 0 0
 904 0 0 0 73 787 0 0
 905 0 0 0 73 788 0 0
 906 0 0 0 73 789 0 0
 907 0 0 0 73 790 0 0
 908 0 0 0 73 791 0 0
 909 0 0 0 73 792 0 0
 910 0 0 0 73 793 0 0
 911 0 0 0 73 794 0 0
 912 0 0 0 73 795 0 0
 913 0 0 0 73 796 0 0
 914 0 0 0 73 797 0 0
 915 0 0 0 73 798 0 0
 916 0 0 0 73 799 0 0
 917 0 0 0 73 800 0 0
 918 0 0 0 73 801 0 0
 919 0 0 0 73 802 0 0
 920 0 0 0 73 803 0 0
 921 0 0 0 73 804 0 0
 922 0 0 0 73 805 0 0
 923 0 0 0 73 806 0 0
 924 0 0 0 73 807 0 0
 925 0 0 0 73 808 0 0
 926 0 0 0 73 809 0 0
 927 0 0 0 73 810 0 0
 928 0 0 0 73 811 0 0
 929 0 0 0 73 812 0 0
 930 0 0 0 73 813 0 0
 931 0 0 0 73 814 0 0
 932 0 0 0 73 815 0 0
 933 0 0 0 73 816 0 0
 934 0 0 0 73 817 0 0
 935 0 0 0 73 818 0 0
 936 0 0 0 73 819 0 0
 937 0 0 0 73 820 0 0
 938 0 0 0 73 821 0 0
 939 0 0 0 73 822 0 0
 940 0 0 0 73 823 0 0
 941 0 0 0 73 824 0 0
 942 0 0 0 73 825 0 0
 943 0 0 0 73 826 0 0
 944 0 0 0 73 827 0 0
 945 0 0 0 73 828 0 0
 946 0 0 0 73 829 0 0
 947 0 0 0 73 830 0 0
 948 0 0 0 73 831 0 0
 949 0 0 0 73 832 0 0
 950 0 0 0 73 833 0 0
 951 0 0 0 73 834 0 0
 952 0 0 0 73 835 0 0
 953 0 0 0 73 836 0 0
 954 0 0 0 73 837 0 0
 955 0 0 0 73 838 0 0
 956 0 0 0 73 839 0 0
 957 0 0 0 73 840 0 0
 958 0 0 0 73 841 0 0
 959 0 0 0 73 842 0 0
 960 0 0 0 73 843 0 0
 961 0 0 0 73 844 0 0
 962 0 0 0 73 845 0 0
 963 0 0 0 73 846 0 0
 964 0 0 0 73 847 0 0
 965 0 0 0 73 848 0 0
 966 0 0 0 73 849 0 0
 967 0 0 0 73 850 0 0
 968 0 0 0 73 851 0 0
 969 0 0 0 73 852 0 0
 970 0 0 0 73 853 0 0
 971 0 0 0 73 854 0 0
 972 0 0 0 73 855 0 0
 973 0 0 0 73 856 0 0
 974 0 0 0 73 857 0 0
 975 0 0 0 73 858 0 0
 976 0 0 0 73 859 0 0
 977 0 0 0 73 860 0 0
 978 0 0 0 73 861 0 0
 979 0 0 0 73 862 0 0
 980 0 0 0 73 863 0 0
 981 0 0 0 73 864 0 0
 982 0 0 0 73 865 0 0
 983 0 0 0 73 866 0 0
 984 0 0 0 73 867 0 0
 985 0 0 0 73 868 0 0
 986 0 0 0 73 869 0 0
 987 0 0 0 73 870 0 0
 988 0 0 0 73 871 0 0
 989 0 0 0 73 872 0 0
 990 0 0 0 73 873 0 0
 991 0 0 0 73 874 0 0
 992 0 0 0 73 875 0 0
 993 0 0 0 73 876 0 0
 994 0 0 0 73 877 0 0
 995 0 0 0 73 878 0 0
 996 0 0 0 73 879 0 0
 997 0 0 0 73 880 0 0
 998 0 0 0 73 881 0 0
 999 0 0 0 73 882 0 0
 1000 0 0 0 73 883 0 0
 560 16680 199.76521739130436 1.1071011117202512 0.6782608695652174 88.47695390781563 0.831973849937024 0.831973849937024
 3 23898 300.19827586206895 1.1147985159295595 0.6982758620689655 88.38838838838838 0.8286174710141895 0.8286174710141895
 70 33442 421.69230769230774 1.1212185866001896 0.6923076923076924 88.3 0.8427545984746523 0.8427545984746523
 70 33442 421.69230769230774 1.1212185866001896 0.6923076923076924 88.3 0.8427545984746523 0.8427545984746523
